SEZIONE,CANDIDATO,PREFERENZE,LISTA,MUNICIPIO
206,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
236,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
237,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
238,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
239,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
240,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
241,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
242,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
243,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
244,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
245,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
246,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
247,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
248,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
249,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
250,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
251,MICHELAFULVIA BLANDO,0.0,RICONQUISTARE L'ITALIA,4
173,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
174,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
175,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
176,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
177,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
178,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
179,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
180,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
181,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
182,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
183,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
184,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
185,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
186,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
187,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
188,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
189,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
190,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
191,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
192,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
193,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
194,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
195,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
196,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
197,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
198,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
199,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
200,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
201,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
202,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
203,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
204,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
205,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
206,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
236,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
237,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
238,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
239,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
240,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
241,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
242,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
243,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
244,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
245,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
246,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
247,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
248,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
249,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
250,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
251,LEONARDO CORAZZI,0.0,RICONQUISTARE L'ITALIA,4
173,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
174,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
175,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
176,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
177,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
178,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
179,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
180,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
181,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
182,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
183,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
184,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
185,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
186,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
187,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
188,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
189,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
190,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
191,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
192,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
193,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
194,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
195,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
196,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
197,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
198,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
199,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
200,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
201,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
202,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
203,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
204,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
205,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
206,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
236,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
237,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
238,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
239,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
240,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
241,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
242,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
243,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
244,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
245,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
246,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
247,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
248,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
249,LUCIA CIRILLO,1.0,RICONQUISTARE L'ITALIA,4
250,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
251,LUCIA CIRILLO,0.0,RICONQUISTARE L'ITALIA,4
173,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
174,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
175,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
176,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
177,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
178,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
179,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
180,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
181,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
182,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
183,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
184,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
185,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
186,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
187,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
188,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
189,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
190,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
191,STEFANO GROSSI,1.0,RICONQUISTARE L'ITALIA,4
192,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
193,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
194,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
195,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
196,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
197,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
198,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
199,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
200,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
201,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
202,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
203,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
204,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
205,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
206,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
236,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
237,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
238,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
239,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
240,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
241,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
242,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
243,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
244,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
245,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
246,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
247,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
248,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
249,STEFANO GROSSI,2.0,RICONQUISTARE L'ITALIA,4
250,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
251,STEFANO GROSSI,0.0,RICONQUISTARE L'ITALIA,4
173,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
174,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
175,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
176,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
177,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
178,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
179,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
180,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
181,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
182,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
183,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
184,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
185,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
186,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
187,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
188,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
189,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
190,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
191,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
192,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
193,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
194,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
195,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
196,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
197,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
198,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
199,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
200,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
201,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
202,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
203,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
204,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
205,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
206,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
236,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
237,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
238,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
239,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
240,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
241,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
242,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
243,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
244,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
245,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
246,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
247,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
248,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
249,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
250,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
251,DOMENICO DE MASI,0.0,RICONQUISTARE L'ITALIA,4
173,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
174,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
175,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
176,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
177,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
178,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
179,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
180,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
181,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
182,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
183,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
184,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
185,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
186,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
187,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
188,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
189,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
190,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
191,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
192,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
193,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
194,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
195,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
196,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
197,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
198,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
199,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
200,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
201,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
202,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
203,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
204,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
205,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
206,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
236,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
237,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
238,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
239,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
240,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
241,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
242,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
243,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
244,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
245,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
246,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
247,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
248,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
249,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
250,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
251,CLAUDIO BARCA LEGRA,0.0,RICONQUISTARE L'ITALIA,4
173,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
174,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
175,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
176,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
177,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
178,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
179,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
180,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
181,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
182,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
183,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
184,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
185,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
186,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
187,MICHELE TAMBORRA,0.0,RICONQUISTARE L'ITALIA,4
