LISTA,CANDIDATO
LISTA CIVICA VIRGINIA RAGGI,STELIO VISCHETTI
LISTA CIVICA VIRGINIA RAGGI,ANTONELLA MORELLI
MOVIMENTO CINQUE STELLE 2050,CLELIA TANZARELLA
MOVIMENTO CINQUE STELLE 2050,RENATO DARIO TOFFOLON
MOVIMENTO CINQUE STELLE 2050,ADRIANO PRIMO SORIERO
MOVIMENTO CINQUE STELLE 2050,SILVIA SANTARELLI
MOVIMENTO CINQUE STELLE 2050,ROSSANO CORSETTI
MOVIMENTO CINQUE STELLE 2050,MAURIZIO COLLIVA
MOVIMENTO CINQUE STELLE 2050,DANILO CORSETTI
MOVIMENTO CINQUE STELLE 2050,PASQUALE PAGNOZZI
MOVIMENTO CINQUE STELLE 2050,ELEONORA DI MAULO
MOVIMENTO CINQUE STELLE 2050,CONCETTO CANZONERI
MOVIMENTO CINQUE STELLE 2050,GIOVANNI PAPA
MOVIMENTO CINQUE STELLE 2050,MARIA NOVELLA TERRIBILI
MOVIMENTO CINQUE STELLE 2050,GIAMPIERO BINANTI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO GRASSO
MOVIMENTO CINQUE STELLE 2050,ROSSELLA FIORITI
MOVIMENTO CINQUE STELLE 2050,ROBERTO GAETANO
MOVIMENTO CINQUE STELLE 2050,ROSSANO RIPANI
MOVIMENTO CINQUE STELLE 2050,NUNZIA VASSALLO
MOVIMENTO CINQUE STELLE 2050,ANTONIO ZACCARON
REVOLUZIONE CIVICA,MARCO DI MICO
REVOLUZIONE CIVICA,ALESSANDRA MANCINI
REVOLUZIONE CIVICA,Cecilia SALAICES
REVOLUZIONE CIVICA,EMILIANO BRAGA
REVOLUZIONE CIVICA,VALERIA VELATI
REVOLUZIONE CIVICA,ROBERTO MANGANO
REVOLUZIONE CIVICA,FABRIZIO FRATTALI
REVOLUZIONE CIVICA,PAOLA MICHISANTI
REVOLUZIONE CIVICA,MANUELA SAULS
REVOLUZIONE CIVICA,CARLA RICCI
REVOLUZIONE CIVICA,ANDREA BRUSA
REVOLUZIONE CIVICA,ROBERTO ALCHIDI
REVOLUZIONE CIVICA,LORENZO SICILIANO
REVOLUZIONE CIVICA,ANTONELLO TAVOLETTA
REVOLUZIONE CIVICA,LUCA DI PAOLO
REVOLUZIONE CIVICA,GIANLUCA PISCITELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,DIEGO BECHERELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,CARMELA BRUNETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PIETRO CAPRIOTTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCO CHICARELLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROSARIA ANNA LUCIA CIARMOLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MASSIMILIANO CICCAZZO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIUSEPPE CIRILLO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,NICOLE COBAU
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,IVANA CORINTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIULIA DE SANTIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALDO DONINELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,DARIO GIOMBINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANTONIO GUGLIANTINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MASSIMO INCAGNOLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA CRISTINA LAVECCHIA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GAIA PALLOTTINO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANTONELLA PASCARELLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIUSEPPE SPAGNOLO
CALENDA SINDACO,LAURA GENTILI
CALENDA SINDACO,FRANCESCO VENEZIALE
CALENDA SINDACO,ROSANNA CENTO
CALENDA SINDACO,CARLO COCCOLI
CALENDA SINDACO,ROBERTO DICARA
CALENDA SINDACO,PAOLO FOSSATI
CALENDA SINDACO,FABRIZIO LODI
CALENDA SINDACO,RAFFAELLA MARTINO
CALENDA SINDACO,GAIA MARRUNCHEDDU
CALENDA SINDACO,SAID MEGAHID
CALENDA SINDACO,ANCA MIRELA MOLDOVANU
CALENDA SINDACO,GIANMARCO MORRONE
CALENDA SINDACO,SALVATORE MOSCA
CALENDA SINDACO,FRANCESCO MUOLO
CALENDA SINDACO,DEBORA PELLICCIOTTA
CALENDA SINDACO,FABIANA PIAZZA
CALENDA SINDACO,TERESA PUGLISI
CALENDA SINDACO,ELIGIO RANIERI
CALENDA SINDACO,EDOARDO RAVAGLIA
CALENDA SINDACO,MASSIMO SANTARELLI
CALENDA SINDACO,RAFFAELE SCHIAVULLI
CALENDA SINDACO,PIERFRANCESCO SCOTTI
CALENDA SINDACO,GIORGIO TORASSA
CALENDA SINDACO,ANDREA VALENTINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CRISTIANO FIORI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MONICA PANNACCI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA PASQUA CASU
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUIGINA SALVATORE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MASSIMILIANO DEL NINNO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CLAUDIA PALMA DI TORO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIANO CASTRO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,UMBERTO CIARAVOLA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,PATRIZIA FAVA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,JACOPO MANCINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALBA MOSCATELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANDREA TURCO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIA MUSICA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARCO RONCHINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIULIA MENNELLA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIA SCALONE DI MONTELAURO
LISTA CIVICA GUALTIERI SINDACO,CLAUDIA BRUSCHI
LISTA CIVICA GUALTIERI SINDACO,ADRIANO SIAS
LISTA CIVICA GUALTIERI SINDACO,SARA AHMED
LISTA CIVICA GUALTIERI SINDACO,NOVELLA BRUNI
LISTA CIVICA GUALTIERI SINDACO,LAURA CASERTA
LISTA CIVICA GUALTIERI SINDACO,ANTONIO CECI
LISTA CIVICA GUALTIERI SINDACO,VALERIO DEL POPOLO
LISTA CIVICA GUALTIERI SINDACO,CONSIGLIA ESPOSITO
LISTA CIVICA GUALTIERI SINDACO,MIRELLA GASBARRO
LISTA CIVICA GUALTIERI SINDACO,EMILIANO GIOVAGNORIO
LISTA CIVICA GUALTIERI SINDACO,MICHAEL ROBERT JONAS
LISTA CIVICA GUALTIERI SINDACO,MANOLO LO PINTO
LISTA CIVICA GUALTIERI SINDACO,PATRIZIA MANIERI
LISTA CIVICA GUALTIERI SINDACO,CRISTIANO MIGLIORELLI
LISTA CIVICA GUALTIERI SINDACO,SONIA PERNA
LISTA CIVICA GUALTIERI SINDACO,TOMMASO RICCIARDELLI
LISTA CIVICA GUALTIERI SINDACO,ENRICO VULPIANI
SINISTRA CIVICA ECOLOGISTA,LEONARDO MARCUCCI
SINISTRA CIVICA ECOLOGISTA,DANIELA MARIANELLO
SINISTRA CIVICA ECOLOGISTA,TERESA BISIGNANI
SINISTRA CIVICA ECOLOGISTA,CECILIA CALTABIANO
SINISTRA CIVICA ECOLOGISTA,ROBERTO CAPRIOTTI
SINISTRA CIVICA ECOLOGISTA,ROBERTA CRUCILLA'
SINISTRA CIVICA ECOLOGISTA,FEDERICO DE MARCO
SINISTRA CIVICA ECOLOGISTA,ALESSANDRO ROLANDO DE TONI
SINISTRA CIVICA ECOLOGISTA,SALVATORE GIONCARDI
SINISTRA CIVICA ECOLOGISTA,GIORGIA KARAVANIA
SINISTRA CIVICA ECOLOGISTA,GIULIANO LEONI
SINISTRA CIVICA ECOLOGISTA,HENRY MKAHEL
SINISTRA CIVICA ECOLOGISTA,MARCELLO MONTIBELLER
SINISTRA CIVICA ECOLOGISTA,CARLA PETRONI
SINISTRA CIVICA ECOLOGISTA,SERENA SALUCCI
SINISTRA CIVICA ECOLOGISTA,ALESSANDRO SCERNA
SINISTRA CIVICA ECOLOGISTA,CLAUDIA SQUARCIA
SINISTRA CIVICA ECOLOGISTA,ISABELLA TEMPERELLI
SINISTRA CIVICA ECOLOGISTA,FEDERICA TIBERI
PD PARTITO DEMOCRATICO,CLAUDIO BAROCCI
PD PARTITO DEMOCRATICO,ANDREA CATALINI
PD PARTITO DEMOCRATICO,ANNAMARIA CONTEDUCA
PD PARTITO DEMOCRATICO,VINCENZO CREA
PD PARTITO DEMOCRATICO,MARIA TERESA DI SARCINA
PD PARTITO DEMOCRATICO,FABIANA DI SEGNI
PD PARTITO DEMOCRATICO,MARIA PINA EGIDI
PD PARTITO DEMOCRATICO,MARCO EMPOLI
PD PARTITO DEMOCRATICO,GIULIA FAINELLA
PD PARTITO DEMOCRATICO,CARLA GALLI
PD PARTITO DEMOCRATICO,FABRIZIO GROSSI
PD PARTITO DEMOCRATICO,VANESSA GUERRINI
PD PARTITO DEMOCRATICO,MIRKO MARSELLA
PD PARTITO DEMOCRATICO,BENEDETTA MARTINI
PD PARTITO DEMOCRATICO,VITO FRANCESCO MAZZOTTA
PD PARTITO DEMOCRATICO,ROSSELLA MELCHIORRI
PD PARTITO DEMOCRATICO,GIACOMO PELLINI
PD PARTITO DEMOCRATICO,ALBERTA RISI
PD PARTITO DEMOCRATICO,MATILDE SANTARELLI
PD PARTITO DEMOCRATICO,CRISTIANO SOLLAZZO
PD PARTITO DEMOCRATICO,ALESSIO TAMBURRO
PD PARTITO DEMOCRATICO,MARCO TRANQUILLI
PD PARTITO DEMOCRATICO,ANGELO VASTOLA
PD PARTITO DEMOCRATICO,ALESSANDRO VITI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIULIO SPAZIANI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ANTONELLA MASSIMO ESPOSITO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO RIBALDI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CONSUELO LOLLOBRIGIDA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CLAUDIO STRINA APPOLLONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,TAMARA MASSARI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MATTEO LOMBARDI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FEDERICA GUGLIELMI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARCO PAPI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCA BRUNI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FERNANDO CALDERARI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SILVIA BARISANO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCO LOZZI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARIO COTOGNO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MAURIZIO SANTONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARCELLO SCARPONI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIORGIA BASSANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LUCIANO ALIVERNINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ILARIA BOCCI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MAURO ASTUTO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAMELA CECCARELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LINO BORDIN
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROBERTA FARRUGGIA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MASSIMO CARDONE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALESSANDRA GRASSO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CLAUDIO CATALANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIULIA ROMANA MELE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MASSIMO FARINELLA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA PORCARI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TOMMASO GRANDI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAOLO MICHELI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LORENZO MINIO PALUELLO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GABRIELE NARDELLA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALBERTO SIMONE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LUCA VANNICELLI
DEMOS DEMOCRAZIA SOLIDALE,DOMENICO ANTONIO AGOSTINO
DEMOS DEMOCRAZIA SOLIDALE,MARIAM SALEM MOHAMED SALEM ALI
DEMOS DEMOCRAZIA SOLIDALE,DARIA BOSSOLETTI
DEMOS DEMOCRAZIA SOLIDALE,WALTER CANDILORO
DEMOS DEMOCRAZIA SOLIDALE,GIAMMARCO CARDILLO
DEMOS DEMOCRAZIA SOLIDALE,MARCO CASTELLANI
DEMOS DEMOCRAZIA SOLIDALE,PALMA D'INTINO
DEMOS DEMOCRAZIA SOLIDALE,MARCO DE FALCO
DEMOS DEMOCRAZIA SOLIDALE,FRANCESCO BELIM FILACCHIONE
DEMOS DEMOCRAZIA SOLIDALE,SENANDA GRAZIANI
DEMOS DEMOCRAZIA SOLIDALE,MARCO IELPO
DEMOS DEMOCRAZIA SOLIDALE,MOHAMED YOUSSRI MOKHTAR KHALIL
DEMOS DEMOCRAZIA SOLIDALE,ANITA KITA
DEMOS DEMOCRAZIA SOLIDALE,DANILO MERCANTI
DEMOS DEMOCRAZIA SOLIDALE,SILVIA MINELLI
DEMOS DEMOCRAZIA SOLIDALE,ALESSANDRO MOSCA
DEMOS DEMOCRAZIA SOLIDALE,ALESSANDRO NARDIS
DEMOS DEMOCRAZIA SOLIDALE,MAURA PEPPOLONI
DEMOS DEMOCRAZIA SOLIDALE,GABRIELE RIZZI
DEMOS DEMOCRAZIA SOLIDALE,LUCA ROSA
DEMOS DEMOCRAZIA SOLIDALE,SILVIA SILVESTRI
DEMOS DEMOCRAZIA SOLIDALE,ALESSANDRO TEDESCHI
DEMOS DEMOCRAZIA SOLIDALE,RODOLFO TRINCHI
DEMOS DEMOCRAZIA SOLIDALE,ANNA MARIA ZIELLA
GIORGIA MELONI FRATELLI D'ITALIA,VALERIO GARIPOLI
GIORGIA MELONI FRATELLI D'ITALIA,DANIELE CALZETTA
GIORGIA MELONI FRATELLI D'ITALIA,MARCO PALMA
GIORGIA MELONI FRATELLI D'ITALIA,FERNANDO ANTINOZZI
GIORGIA MELONI FRATELLI D'ITALIA,MARIA ASDAGI
GIORGIA MELONI FRATELLI D'ITALIA,VANESSA BORSARI
GIORGIA MELONI FRATELLI D'ITALIA,MILA CELLETTI
GIORGIA MELONI FRATELLI D'ITALIA,DARIO COSCIA
GIORGIA MELONI FRATELLI D'ITALIA,GIANFRANCO DE BIASIO
GIORGIA MELONI FRATELLI D'ITALIA,LUIGI DI BELLA
GIORGIA MELONI FRATELLI D'ITALIA,ROBERTO DI PLACIDO
GIORGIA MELONI FRATELLI D'ITALIA,STEFANO FACIONI
GIORGIA MELONI FRATELLI D'ITALIA,FABRIZIO FANTINEL
GIORGIA MELONI FRATELLI D'ITALIA,EMANUELA FANTOZZI
GIORGIA MELONI FRATELLI D'ITALIA,DARIO GIOVINAZZO
GIORGIA MELONI FRATELLI D'ITALIA,MONIA LEONORI
GIORGIA MELONI FRATELLI D'ITALIA,ENZO LUCCI
GIORGIA MELONI FRATELLI D'ITALIA,PATRIZIO MONTECCHIARI
GIORGIA MELONI FRATELLI D'ITALIA,VERONICA PIERALISI
GIORGIA MELONI FRATELLI D'ITALIA,ENRICA PLATINI
GIORGIA MELONI FRATELLI D'ITALIA,DARIO PROCACCINI
GIORGIA MELONI FRATELLI D'ITALIA,ANTONELLA RUSSO
GIORGIA MELONI FRATELLI D'ITALIA,VALERIO SAVINI
GIORGIA MELONI FRATELLI D'ITALIA,RITA VERGARI
LEGA SALVINI PREMIER,UMBERTO AVERSANO
LEGA SALVINI PREMIER,ALESSANDRO BARBATO
LEGA SALVINI PREMIER,ALESSANDRO CALVO
LEGA SALVINI PREMIER,LUCA CAREDDU
LEGA SALVINI PREMIER,DAVIDE CARETTA
LEGA SALVINI PREMIER,ROBERTA CECCONI
LEGA SALVINI PREMIER,MIRIAM CESETTI
LEGA SALVINI PREMIER,FRANCESCO CIFANI
LEGA SALVINI PREMIER,DENIS COLETTA
LEGA SALVINI PREMIER,ALESSANDRA COLLALTI
LEGA SALVINI PREMIER,PATRIZIA DI GIULIO
LEGA SALVINI PREMIER,STEFANIA GUZZO MENZO
LEGA SALVINI PREMIER,ROSARIA IANI
LEGA SALVINI PREMIER,SALVATORE INGARGIOLA
LEGA SALVINI PREMIER,ILARIA MASTROMATTEO
LEGA SALVINI PREMIER,ENRICO NACCA
LEGA SALVINI PREMIER,FRANCESCO PANICO
LEGA SALVINI PREMIER,FRANCESCO PIO PATRIZI
LEGA SALVINI PREMIER,GIAN FRANCO RANIELI
LEGA SALVINI PREMIER,GIANCARLO ROCCO
LEGA SALVINI PREMIER,GIANCARLO ROSSI
LEGA SALVINI PREMIER,STEFANIA SCACCHI
LEGA SALVINI PREMIER,SILVANO SORBO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIUSEPPE AMATO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIOVANNI AMBROSINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ELEONORA BELLO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,YURI BUTTARAZZI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,IORDANA CURJOS
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,SARA DE ANGELIS
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIUSEPPE DE ROSA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUCA FABRIZI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MAURIZIO FANTINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,EMANUELA FILETTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FERRUCCIO FUMASELLI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANDREA GIUSTINIANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FEDERICO IANNACE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,SERENA JERACI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUCA LOMBARDO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MATTIA MORICHINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARCO MUGAVERO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FILUCCIA PIZZI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIANCARLO PRAINO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARCO REALACCI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,STEFANO SASSU
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIORGIA TRON
LISTA CIVICA CATALANO PRESIDENTE,FRANCESCO ARCIDIACONO
LISTA CIVICA CATALANO PRESIDENTE,ANNA BANCHETTI
LISTA CIVICA CATALANO PRESIDENTE,CAMILLA BENTIVEGNA
LISTA CIVICA CATALANO PRESIDENTE,BEATRICE BUSSOTTO
LISTA CIVICA CATALANO PRESIDENTE,MICHELA CATENA
LISTA CIVICA CATALANO PRESIDENTE,ROBERTO CECERE
LISTA CIVICA CATALANO PRESIDENTE,SIMONE DURASTANTI
LISTA CIVICA CATALANO PRESIDENTE,MARCO FABRIZI
LISTA CIVICA CATALANO PRESIDENTE,DIEGO GIANGREGORIO
LISTA CIVICA CATALANO PRESIDENTE,MATTEO LOVECCHIO
LISTA CIVICA CATALANO PRESIDENTE,TIZIANA OLIVIERI
LISTA CIVICA CATALANO PRESIDENTE,ANNA MARIA PACIFICI
LISTA CIVICA CATALANO PRESIDENTE,PIETRO PARASCANDOLO
LISTA CIVICA CATALANO PRESIDENTE,VALTER PAZZANI
LISTA CIVICA CATALANO PRESIDENTE,LUCA SPAZIANI
LISTA CIVICA CATALANO PRESIDENTE,VINCENZO STRADA
LISTA CIVICA CATALANO PRESIDENTE,MARIA TALLARITA
LISTA CIVICA CATALANO PRESIDENTE,GIOIA TRAVAGLINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,EMANUEL AMBROSINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ROBERTO BALDASSARRE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ESTHER BERETTA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FABIO BOGI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCA BONANNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,VALENTINA BONANNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA BROGI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FABIO COMPAGNO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PAOLO GARZIA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,VINCENZA LAUDONIO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANTONIELLA MANDUCA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MASSIMO MANUCCI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ENRICO ROMANO MASTRANGELO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,STEFANO MATTIUZZO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARIA PIA MERLO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO OLEDA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA PETRUNGARO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,EMANUELE PINTUS
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIA PROIETTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DANIELE SOLA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GOFFREDO VELLUCCI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MAURO VILLANO
