SEZIONE,CANDIDATO,PREFERENZE,LISTA,MUNICIPIO
2408,GAETANA CULTRARO,0.0,REVOLUZIONE CIVICA,15
2409,GAETANA CULTRARO,0.0,REVOLUZIONE CIVICA,15
577,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2214,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2215,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2216,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2217,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2218,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2219,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2220,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2221,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2222,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2223,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2224,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2225,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2226,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2227,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2228,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2229,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2230,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2231,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2232,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2233,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2234,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2235,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2237,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2238,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2239,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2240,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2241,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2242,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2243,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2244,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2245,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2336,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2337,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2338,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2339,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2353,SASKA JOVANOVIC,1.0,REVOLUZIONE CIVICA,15
2359,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2360,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2361,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2362,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2363,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2364,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2365,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2404,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2405,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2406,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2407,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2408,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
2409,SASKA JOVANOVIC,0.0,REVOLUZIONE CIVICA,15
577,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2214,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2215,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2216,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2217,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2218,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2219,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2220,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2221,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2222,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2223,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2224,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2225,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2226,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2227,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2228,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2229,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2230,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2231,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2232,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2233,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2234,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2235,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2237,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2238,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2239,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2240,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2241,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2242,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2243,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2244,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2245,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2336,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2337,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2338,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2339,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2353,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2359,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2360,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2361,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2362,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2363,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2364,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2365,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2404,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2405,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2406,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2407,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2408,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
2409,ILARIA RAMADAN,0.0,REVOLUZIONE CIVICA,15
577,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2214,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2215,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2216,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2217,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2218,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2219,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2220,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2221,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2222,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2223,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2224,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2225,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2226,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2227,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2228,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2229,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2230,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2231,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2232,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2233,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2234,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2235,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2237,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2238,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2239,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2240,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2241,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2242,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2243,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2244,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2245,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2336,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2337,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2338,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2339,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2353,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2359,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2360,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2361,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2362,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2363,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2364,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2365,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2404,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2405,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2406,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2407,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2408,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
2409,GIUSEPPINA SARLI,0.0,REVOLUZIONE CIVICA,15
577,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2214,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2215,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2216,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2217,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2218,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2219,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2220,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2221,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2222,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2223,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2224,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2225,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2226,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2227,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2228,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2229,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2230,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2231,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2232,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2233,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2234,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2235,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2237,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2238,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2239,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2240,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2241,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2242,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2243,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2244,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2245,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2336,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2337,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2338,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2339,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2353,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2359,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2360,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2361,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2362,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2363,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2364,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2365,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2404,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2405,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2406,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2407,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2408,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
2409,MATTEO MARCHESINI,0.0,REVOLUZIONE CIVICA,15
577,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2214,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2215,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2216,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2217,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2218,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2219,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2220,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2221,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2222,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2223,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2224,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2225,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2226,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2227,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2228,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2229,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2230,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2231,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2232,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2233,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2234,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2235,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2237,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2238,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2239,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2240,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2241,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2242,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2243,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2244,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2245,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2336,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2337,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2338,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2339,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2353,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2359,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2360,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2361,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2362,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2363,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2364,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2365,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2404,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2405,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2406,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2407,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2408,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
2409,LUCIO MAZZANTI,0.0,REVOLUZIONE CIVICA,15
577,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2214,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2215,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2216,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2217,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2218,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2219,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2220,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2221,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2222,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2223,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2224,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2225,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2226,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2227,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2228,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2229,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2230,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2231,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2232,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2233,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2234,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2235,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2237,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2238,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2239,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2240,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2241,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2242,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
2243,ANDREA PREVITI,0.0,REVOLUZIONE CIVICA,15
