LISTA,CANDIDATO
PD PARTITO DEMOCRATICO,GIOVANNI MARIA VARGIU
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,TONINO DI STASIO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LAURA TERRANA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DAVIDE ERCOLANI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRA MONDELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIUSEPPE D'ARIA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EMILIA MARANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,VINCENZO DESIDERI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRA TRIGILA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALFREDO FAVA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA RITA MARINETTI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GUGLIELMO PUGLIA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA CRISTINA RICCARDI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRO SERGIO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SIMONE SVELTO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DANIELA TODARO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MANILA RIDOLFI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FEDERICA SCELFO
MOVIMENTO CINQUE STELLE 2050,DANILO BELLARDINI
MOVIMENTO CINQUE STELLE 2050,GIUSEPPE POTESTA'
MOVIMENTO CINQUE STELLE 2050,MADHAVA AIELLO
MOVIMENTO CINQUE STELLE 2050,ALESSANDRA COPPOLA
MOVIMENTO CINQUE STELLE 2050,GIANCARLO MUSCIACCHIO
MOVIMENTO CINQUE STELLE 2050,MAURIZIO PELLEGRINI
MOVIMENTO CINQUE STELLE 2050,FABIO ALBERTO CHIARAVALLOTI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRA BUSILLO
MOVIMENTO CINQUE STELLE 2050,AGOSTINO APICELLA
MOVIMENTO CINQUE STELLE 2050,PAOLO MANZON
MOVIMENTO CINQUE STELLE 2050,MICHELE D'ONOFRIO
MOVIMENTO CINQUE STELLE 2050,NICOLETTA MARINI
MOVIMENTO CINQUE STELLE 2050,MARIO MEUTI
MOVIMENTO CINQUE STELLE 2050,COSIMO PULITI
MOVIMENTO CINQUE STELLE 2050,LORENZO COLANGELI
MOVIMENTO CINQUE STELLE 2050,RICCARDINA SGARAMELLA
MOVIMENTO CINQUE STELLE 2050,FRANCESCO FLAVIO CASTRACANE
MOVIMENTO CINQUE STELLE 2050,FLORA ZANETTI
MOVIMENTO CINQUE STELLE 2050,MARIANELA VERONICA DIAZ
MOVIMENTO CINQUE STELLE 2050,PATRIZIA BENASSATI
MOVIMENTO CINQUE STELLE 2050,DIEGO DI IULIO
MOVIMENTO CINQUE STELLE 2050,RICCARDO DELLA CIANA
MOVIMENTO CINQUE STELLE 2050,SILVIA PERIN
MOVIMENTO CINQUE STELLE 2050,MARIA GRAZIA DRAGO
LISTA CIVICA VIRGINIA RAGGI,MARCO CICCONE
LISTA CIVICA VIRGINIA RAGGI,MONIA MARIA MEDAGLIA
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO STIRPE
LISTA CIVICA VIRGINIA RAGGI,LORENZO MARIA CIOLFI
LISTA CIVICA VIRGINIA RAGGI,SABRINA ROSSI
LISTA CIVICA VIRGINIA RAGGI,FABIO di FAZIO
LISTA CIVICA VIRGINIA RAGGI,BARBARA DI PIETRO
LISTA CIVICA VIRGINIA RAGGI,MARCELLO MAGNELLI
LISTA CIVICA VIRGINIA RAGGI,VALENTINA FORCINA
LISTA CIVICA VIRGINIA RAGGI,SIMONA TURCHETTA
LISTA CIVICA VIRGINIA RAGGI,JOHN FRANCO BULATAO ORBIZO
LISTA CIVICA VIRGINIA RAGGI,ANTONELLA SERRA
LISTA CIVICA VIRGINIA RAGGI,MARCO SERRA
LISTA CIVICA VIRGINIA RAGGI,PORITOM SAHA
LISTA CIVICA VIRGINIA RAGGI,GIADA PELLEGRINI
LISTA CIVICA VIRGINIA RAGGI,MARGHERITA ZUCCARI
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO NALIO
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO SERRECCHIA
LISTA CIVICA VIRGINIA RAGGI,STEFANIA MONTESI
LISTA CIVICA VIRGINIA RAGGI,DEBORAH DI FRANCESCANGELO
LISTA CIVICA VIRGINIA RAGGI,DANILO DELLA CANFORA
LISTA CIVICA VIRGINIA RAGGI,VALERIA NICOLE TOCCI
RICONQUISTARE L'ITALIA,RICCARDO BENISIO
RICONQUISTARE L'ITALIA,LUCIA CIRILLO
RICONQUISTARE L'ITALIA,LEONARDO CORAZZI
RICONQUISTARE L'ITALIA,MARCO GUIDI
RICONQUISTARE L'ITALIA,ANNALISA MARCOZZI
RICONQUISTARE L'ITALIA,STEFANO GROSSI
RICONQUISTARE L'ITALIA,GIULIO CONSOLI
RICONQUISTARE L'ITALIA,LAURA CAMPAGNA
RICONQUISTARE L'ITALIA,VALERIO RICCARDI
RICONQUISTARE L'ITALIA,STEFANIA DE LEONIBUS
RICONQUISTARE L'ITALIA,RAMONA BRAVI
RICONQUISTARE L'ITALIA,MARZIA COLITTI
RICONQUISTARE L'ITALIA,STEFANIA PORTICI
RICONQUISTARE L'ITALIA,MANUEL BARBA
RICONQUISTARE L'ITALIA,GIOVANNA CORICCIATI
RICONQUISTARE L'ITALIA,GUIDO CARLOMAGNO
RICONQUISTARE L'ITALIA,ALESSIO MORETTI
PARTITO COMUNISTA MARCO RIZZO,IVAN COLLINI
PARTITO COMUNISTA MARCO RIZZO,MASSIMO AMBROSINI
PARTITO COMUNISTA MARCO RIZZO,STEFANO ANDREOLETTI
PARTITO COMUNISTA MARCO RIZZO,ALESSIO BACCHI
PARTITO COMUNISTA MARCO RIZZO,VALERIO CARIANI
PARTITO COMUNISTA MARCO RIZZO,ONOFRIO CASTRIOTTA
PARTITO COMUNISTA MARCO RIZZO,MATTEO DI COCCO
PARTITO COMUNISTA MARCO RIZZO,VITTORIO DIVONA
PARTITO COMUNISTA MARCO RIZZO,MASSIMO FE'
PARTITO COMUNISTA MARCO RIZZO,MAURIZIO FIORAVANTI
PARTITO COMUNISTA MARCO RIZZO,MARCELO DANIEL GALATI
PARTITO COMUNISTA MARCO RIZZO,SILVANA MARCONATO
PARTITO COMUNISTA MARCO RIZZO,FRANCO MELONI
PARTITO COMUNISTA MARCO RIZZO,LUANA NATALE
PARTITO COMUNISTA MARCO RIZZO,MARIA NICOLETTA ALARI
PARTITO COMUNISTA MARCO RIZZO,ANTONELLA PAU
PARTITO COMUNISTA MARCO RIZZO,VANESSA PAU
PARTITO COMUNISTA MARCO RIZZO,MARILENA SGROIA
PARTITO COMUNISTA MARCO RIZZO,PAOLA TENTI
PARTITO COMUNISTA MARCO RIZZO,LORETO VALLUCCI
