LISTA,CANDIDATO
MOVIMENTO CINQUE STELLE 2050,MATTEO BRUNO
MOVIMENTO CINQUE STELLE 2050,NICOLETTA CAPITA
MOVIMENTO CINQUE STELLE 2050,WALTER BARICEVIC
MOVIMENTO CINQUE STELLE 2050,MARIA LUISA PIRAS
MOVIMENTO CINQUE STELLE 2050,ALVARO COSIMATI
MOVIMENTO CINQUE STELLE 2050,MARIO SICONOLFI
MOVIMENTO CINQUE STELLE 2050,ELIA COMUNALE
MOVIMENTO CINQUE STELLE 2050,SILVIA KUCHLER
MOVIMENTO CINQUE STELLE 2050,MARIO BALZANO
MOVIMENTO CINQUE STELLE 2050,ALDO STELLA
MOVIMENTO CINQUE STELLE 2050,RITA ALCINI
MOVIMENTO CINQUE STELLE 2050,PAOLA CAPUTO
LISTA CIVICA VIRGINIA RAGGI,MASSIMO LUNA
LISTA CIVICA VIRGINIA RAGGI,ANDREA MAROTTA
LISTA CIVICA VIRGINIA RAGGI,SONIA MARCHETTI
LISTA CIVICA VIRGINIA RAGGI,RITA VIOTTI
LISTA CIVICA VIRGINIA RAGGI,FEDERICO BUTTARI
LISTA CIVICA VIRGINIA RAGGI,ENRICO RICCI
LISTA CIVICA VIRGINIA RAGGI,MAHFUZ ALI
LISTA CIVICA VIRGINIA RAGGI,FLAVIO ALTOBELLI
LISTA CIVICA VIRGINIA RAGGI,LUCIANO ARUFFO
LISTA CIVICA VIRGINIA RAGGI,SIMONA CECI
LISTA CIVICA VIRGINIA RAGGI,ANDREA DE STEFANO
LISTA CIVICA VIRGINIA RAGGI,LORELLA SERI
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRA GUARNACCIA
LISTA CIVICA VIRGINIA RAGGI,GIOVANNA PALERMO
LISTA CIVICA VIRGINIA RAGGI,SIMONE HOSSAIN
LISTA CIVICA VIRGINIA RAGGI,STEFANO BORZUMATO
LISTA CIVICA VIRGINIA RAGGI,FEDERICA FRILLI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,PAOLA ANGELUCCI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,VANDA BOUCHE'
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,FABIO CANTONI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,RAFFAELLA CAPONITI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,ELIAS DELOGU
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,ALESSANDRO DI PORTO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,LORENZO GIARDINETTI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,BARBARA IACCARINO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,MASSIMILIANO LEARDINI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,MASSIMO LUCIDI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,MARIA CRISTINA MAGNOTTI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,MICHELE MARINI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,LORENZO MAZZONI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,ALESSANDRO MORLUPO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,IACOPO NUNZIATO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,LORENZO PALAIA
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,GIUSEPPE PELILLO PANZIERI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,VITORINO SANTIAGO DELGADO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,DANIELE SGAMBATO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,ALESSANDRO SITTA
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,SILVIA VENANZONI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,MAYA VETRI
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,FRANCESCA VETRUGNO
SINISTRA CIVICA ECOLOGISTA CIACCHERI PRESIDENTE,ENRICO MARIA ZULLI
PD PARTITO DEMOCRATICO,ALESSANDRA ALUIGI
PD PARTITO DEMOCRATICO,BERNARDO CAMPITIELLO
PD PARTITO DEMOCRATICO,FLAVIO CONIA
PD PARTITO DEMOCRATICO,SELENE D'EMILIO
PD PARTITO DEMOCRATICO,ALBERTO DEL PRETE
PD PARTITO DEMOCRATICO,GIOVANNI FASIELLO
PD PARTITO DEMOCRATICO,GIAMPIERO FAZZI
PD PARTITO DEMOCRATICO,FABIOLA FRAGALA'
PD PARTITO DEMOCRATICO,LINA GABRIELE
PD PARTITO DEMOCRATICO,LUCA GASPERINI
PD PARTITO DEMOCRATICO,MASSIMILIANO GIOVANNOLI
PD PARTITO DEMOCRATICO,CINZIA FENTI
PD PARTITO DEMOCRATICO,SAMUELE MARCUCCI
PD PARTITO DEMOCRATICO,SAVERIO MILANA
PD PARTITO DEMOCRATICO,FRANCESCA NARDINI
PD PARTITO DEMOCRATICO,STEFANO RAFFI
PD PARTITO DEMOCRATICO,MONICA ROSSI
PD PARTITO DEMOCRATICO,MASSIMO SALVADORI
PD PARTITO DEMOCRATICO,MARCO STERNAIUOLO
PD PARTITO DEMOCRATICO,UMBERTO SPOSATO
PD PARTITO DEMOCRATICO,ELEONORA TALLI
PD PARTITO DEMOCRATICO,RAFFAELE TOSTINI
PD PARTITO DEMOCRATICO,VALCHIRIA VITTORI
LISTA CIVICA GUALTIERI SINDACO,ROBERTO FALASCA
LISTA CIVICA GUALTIERI SINDACO,PAOLA ALUNNO
LISTA CIVICA GUALTIERI SINDACO,MARCO ANDREOTTI
LISTA CIVICA GUALTIERI SINDACO,FRANCESCA ROMANA ARANCI
LISTA CIVICA GUALTIERI SINDACO,GEA BURIGANA
LISTA CIVICA GUALTIERI SINDACO,FABIO CANALE
LISTA CIVICA GUALTIERI SINDACO,SAMUELE CIAMPINI
LISTA CIVICA GUALTIERI SINDACO,LUCIA DI CICCO
LISTA CIVICA GUALTIERI SINDACO,PIERPAOLO ERMINI
LISTA CIVICA GUALTIERI SINDACO,PATRIZIA FINIZIO
LISTA CIVICA GUALTIERI SINDACO,GIUSEPPE FIORE
LISTA CIVICA GUALTIERI SINDACO,FAUSTO GARGAGLIA
LISTA CIVICA GUALTIERI SINDACO,BARBARA GRAMICCIA
LISTA CIVICA GUALTIERI SINDACO,ELIZABETH KOOLE
LISTA CIVICA GUALTIERI SINDACO,MARINA MAZZOCCHI
LISTA CIVICA GUALTIERI SINDACO,MASSIMO NANNI
LISTA CIVICA GUALTIERI SINDACO,TOMMASO PALMIERI
LISTA CIVICA GUALTIERI SINDACO,NATALIA PERFETTO
LISTA CIVICA GUALTIERI SINDACO,TONINO PRESTA
LISTA CIVICA GUALTIERI SINDACO,ANTONINO RUSSO
LISTA CIVICA GUALTIERI SINDACO,STEFANIA SALVEMINI
LISTA CIVICA GUALTIERI SINDACO,DAVIDE SAVINI
LISTA CIVICA GUALTIERI SINDACO,LORENZO SERAFICO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LUCA BOCCOLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,BENEDETTA SCUDERI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARIO COTOGNO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FEDERICA GUGLIELMI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLO GUIDO LUIGI MENICHETTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLA BERNASCONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO CEROFOLINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SIMONA BOTTONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MAURIZIO SANTONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARIA RITA CONTICELLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLO DE LUCA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PATRIZIA MARINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIULIO CORRENTE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,RAIKA SIBILIO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FILIPPO MAROLLA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIULIA CANTONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ANNA ROSA FRACCOLA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIORGIO FABRETTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FLORINDA BARBUTO
DEMOS DEMOCRAZIA SOLIDALE,DEBORAH BADIA
DEMOS DEMOCRAZIA SOLIDALE,DANIELE BELLO
DEMOS DEMOCRAZIA SOLIDALE,LUCIO BIGNAMI
DEMOS DEMOCRAZIA SOLIDALE,ADRIANO BONFORTI
DEMOS DEMOCRAZIA SOLIDALE,ENRICO BRONZO
DEMOS DEMOCRAZIA SOLIDALE,GIACOMO COTTONE
DEMOS DEMOCRAZIA SOLIDALE,JEANNETTE CALNEA DIMAANO
DEMOS DEMOCRAZIA SOLIDALE,SENANDA GRAZIANI
DEMOS DEMOCRAZIA SOLIDALE,PAOLA FUSCO
DEMOS DEMOCRAZIA SOLIDALE,GABRIELLA LAGANA'
DEMOS DEMOCRAZIA SOLIDALE,CARLO MACALE
DEMOS DEMOCRAZIA SOLIDALE,EVA MARCHESE
DEMOS DEMOCRAZIA SOLIDALE,GABRIELE MARINUCCI
DEMOS DEMOCRAZIA SOLIDALE,MARIA ALESSANDRA MURA
DEMOS DEMOCRAZIA SOLIDALE,STEFANIA PIREDDA
DEMOS DEMOCRAZIA SOLIDALE,EDUARDO RICCIARDELLI
DEMOS DEMOCRAZIA SOLIDALE,DANIELE ROSSETTI MATARAZZO
DEMOS DEMOCRAZIA SOLIDALE,GIULIA RUFFINI
DEMOS DEMOCRAZIA SOLIDALE,ELIA SEVERI
DEMOS DEMOCRAZIA SOLIDALE,DANIELA TAGLIAFERRI
DEMOS DEMOCRAZIA SOLIDALE,GUGLIELMO TOZZI
DEMOS DEMOCRAZIA SOLIDALE,ALICE TRIPPINI
DEMOS DEMOCRAZIA SOLIDALE,JUAN ANDRES VACA FLORES
DEMOS DEMOCRAZIA SOLIDALE,ELEONORA ZANNONI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAOLA MORRONE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROBERTO BRAGALONE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GABRIELLA GERACI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROCCO CASCIANI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALESSANDRA GRASSO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALBERTO FIRMANI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,DANIELA LEBANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MAXIME GAKOSSO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA GRAZIA NUZZO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CESARE GIGLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA CRISTINA PISCITELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TOMMASO GRANDI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ILARIA ROCCHINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SERGIO MERLINA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCO NARDELLA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,RUGGERO SCOTTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCO TOMBESI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARCO TRIMALDI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA ANTONIETTA ARTUSA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUIGI CORVISIERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCA FONTANA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PALMA MANUELA GRANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA TERESA IMBELLONE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALESSANDRO MANGIAVACCHI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,RODOLFO MEACCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANGELA NUCCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,VINCENZO RICCIO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,RICCARDO RIFICI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANTONINO RUFFA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STEFANIA SANTUCCIO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIULIA SCIORTINO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCO SOCCORSO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,DARIO TRASCIANI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,SERGIO VISTARINI
RICONQUISTARE L'ITALIA,ALESSANDRO SALIS
RICONQUISTARE L'ITALIA,GABRIELE MORACCI
RICONQUISTARE L'ITALIA,MANOLO OTTAVIANI
RICONQUISTARE L'ITALIA,MONICA SANTOMAURO
RICONQUISTARE L'ITALIA,LUIGI INTORCIA
RICONQUISTARE L'ITALIA,FEDERICO FAZZOLARI
RICONQUISTARE L'ITALIA,DAMIANA FIAMMENGHI
RICONQUISTARE L'ITALIA,VERONICA VOLPE
RICONQUISTARE L'ITALIA,DOMENICO FULGENZI
RICONQUISTARE L'ITALIA,GUENDALINA MANTICA
RICONQUISTARE L'ITALIA,MICHELA FORESTA
RICONQUISTARE L'ITALIA,MONICA MANCINI
RICONQUISTARE L'ITALIA,ANIELLO MARRAZZO
RICONQUISTARE L'ITALIA,ROBERTO BERARDELLI
RICONQUISTARE L'ITALIA,ROSELLA D'AMARIO
RICONQUISTARE L'ITALIA,ILCE BELEN GONZALEZ
RICONQUISTARE L'ITALIA,MARIO IMPROTA
CALENDA SINDACO,SILVIA CHECCHI
CALENDA SINDACO,ANTONINO PAOLINI
CALENDA SINDACO,MICHELE ACS
CALENDA SINDACO,RAFFAELE MARIA ATTRUIA
CALENDA SINDACO,CATERINA BENETTI
CALENDA SINDACO,GIAN LORENZO COSI
CALENDA SINDACO,RAFFAELE FELICI
CALENDA SINDACO,ANDREA GIULIANI
CALENDA SINDACO,MARCELLO LEOTTA
CALENDA SINDACO,FRANCESCA MARRONE
CALENDA SINDACO,DANIELE MELEDANDRI
CALENDA SINDACO,LEONARDA MILLOCCA
CALENDA SINDACO,ANTONIO NARDULLI
CALENDA SINDACO,MASSIMO NIGRO
CALENDA SINDACO,MARIA PAOLA ORLANDINI
CALENDA SINDACO,FABIO PALMIERI
CALENDA SINDACO,VALERIO PELLEGRINI
CALENDA SINDACO,MASSIMO PIANA
CALENDA SINDACO,MONICA RANUNCOLI
CALENDA SINDACO,ROBERTA RUGHETTI
CALENDA SINDACO,DANILO SCAPPATICCI
CALENDA SINDACO,LIVIA SICLARI
CALENDA SINDACO,MIRTELLA TALONI
CALENDA SINDACO,MARCELLO VECCIA
