LISTA,CANDIDATO
MOVIMENTO IDEA SOCIALE M.I.S.,CIRO LONGO
MOVIMENTO IDEA SOCIALE M.I.S.,MARGHERITA MANCINI
MOVIMENTO IDEA SOCIALE M.I.S.,SILVANA NAPOLI
MOVIMENTO IDEA SOCIALE M.I.S.,ANGELO OLIVERI
MOVIMENTO IDEA SOCIALE M.I.S.,RICCARDO ORSINI
MOVIMENTO IDEA SOCIALE M.I.S.,MAURA RAMAZZOTTI
MOVIMENTO IDEA SOCIALE M.I.S.,ANTONIO RUGGIERO
MOVIMENTO IDEA SOCIALE M.I.S.,CLAUDIO RUGGIERO
MOVIMENTO IDEA SOCIALE M.I.S.,ANTONIO SORDI
MOVIMENTO IDEA SOCIALE M.I.S.,MIRJANA VESKOV
PARTITO COMUNISTA MARCO RIZZO,MARCO CASTELLANO
PARTITO COMUNISTA MARCO RIZZO,ONOFRIO CASTRIOTTA
PARTITO COMUNISTA MARCO RIZZO,PAOLO CATALDI
PARTITO COMUNISTA MARCO RIZZO,MARZIA COLLEPICCOLO
PARTITO COMUNISTA MARCO RIZZO,BENEDETTO CROCCO
PARTITO COMUNISTA MARCO RIZZO,MARCO DE SANTIS
PARTITO COMUNISTA MARCO RIZZO,RITA FADDA
PARTITO COMUNISTA MARCO RIZZO,ALBERTO FONTANESI
PARTITO COMUNISTA MARCO RIZZO,SIMONE LANCIOTTI
PARTITO COMUNISTA MARCO RIZZO,VALERIO MAGLIOCCHETTI LOMBI
PARTITO COMUNISTA MARCO RIZZO,MICHAEL MORESI
PARTITO COMUNISTA MARCO RIZZO,ALESSANDRA PANICCI
PARTITO COMUNISTA MARCO RIZZO,COSIMO PAPA
PARTITO COMUNISTA MARCO RIZZO,DANIELE PATENTE
PARTITO COMUNISTA MARCO RIZZO,GIULIANA ROSATI
PARTITO COMUNISTA MARCO RIZZO,MONICA SIGISMONDI
PARTITO COMUNISTA MARCO RIZZO,AURORA STROMBINO
PARTITO COMUNISTA MARCO RIZZO,KATIUSCIA TONDI
PARTITO COMUNISTA MARCO RIZZO,MASSIMO TOTO'
DEMOS DEMOCRAZIA SOLIDALE,NICOLO' AMATO
DEMOS DEMOCRAZIA SOLIDALE,ANDREA AVELLA
DEMOS DEMOCRAZIA SOLIDALE,NOUREDDINE BOUZAIANI
DEMOS DEMOCRAZIA SOLIDALE,DANIELE BELLO
DEMOS DEMOCRAZIA SOLIDALE,ANDREA D'ATTIS
DEMOS DEMOCRAZIA SOLIDALE,GIANLUIGI DE BENEDITTIS
DEMOS DEMOCRAZIA SOLIDALE,GIADA DE CESARIS
DEMOS DEMOCRAZIA SOLIDALE,PALMA D'INTINO
DEMOS DEMOCRAZIA SOLIDALE,GIANLUCA D'ONOFRIO
DEMOS DEMOCRAZIA SOLIDALE,ALESSANDRO FERRO
DEMOS DEMOCRAZIA SOLIDALE,MALENA HALILOVIC
DEMOS DEMOCRAZIA SOLIDALE,MANAR HASSNEIN
DEMOS DEMOCRAZIA SOLIDALE,PAULA MADALINA IVANACHE
DEMOS DEMOCRAZIA SOLIDALE,SOPHIE ANITA JOSEPHA JANSSENS
DEMOS DEMOCRAZIA SOLIDALE,JACQUELINE MAGALHAES DA CONCEICAO
DEMOS DEMOCRAZIA SOLIDALE,ADRIAN NICOLAE NITA
DEMOS DEMOCRAZIA SOLIDALE,VALERIO PARIS
DEMOS DEMOCRAZIA SOLIDALE,CLAUDIO PESARESI
DEMOS DEMOCRAZIA SOLIDALE,BRUNO PIETROBONO
DEMOS DEMOCRAZIA SOLIDALE,DANIELA TAGLIAFERRI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,EMANUELE MORGILLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,VIVIANA BROGLIO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FELICE ALESE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,NATALIA IATCO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,DOMENICO SURACE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ANTONIETTA DI VITO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LUCIO POMPEI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,AMALIA MATTEI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,IDA SOMMA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SIMONA SARACENO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,HASSAN BASSI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LETIZIA MASCIA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,BERNARDINO LANCIANI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LAURA LOMBARDI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FABRIZIO FIALE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIORDANO DI VETTA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO LEPRE GNERRE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GUGLIELMO CALCERANO
SINISTRA CIVICA ECOLOGISTA,FRANCO PALLONE
SINISTRA CIVICA ECOLOGISTA,DANIELE AGOSTINI
SINISTRA CIVICA ECOLOGISTA,BARBARA BARONE
SINISTRA CIVICA ECOLOGISTA,TANIA BONIFAZI
SINISTRA CIVICA ECOLOGISTA,ADRIANO BONO
SINISTRA CIVICA ECOLOGISTA,CELESTE BURATTI
SINISTRA CIVICA ECOLOGISTA,EMILIANO ELVETICI
SINISTRA CIVICA ECOLOGISTA,BARBARA GALLUZZO
SINISTRA CIVICA ECOLOGISTA,FRANCESCO GIARDINO
SINISTRA CIVICA ECOLOGISTA,MASSIMO LEONE
SINISTRA CIVICA ECOLOGISTA,MICHELE DAINI
SINISTRA CIVICA ECOLOGISTA,DARIO MANNI
SINISTRA CIVICA ECOLOGISTA,NADIA MAZZANTI
SINISTRA CIVICA ECOLOGISTA,ANGELO PERRI
SINISTRA CIVICA ECOLOGISTA,ANNA RISOLI
SINISTRA CIVICA ECOLOGISTA,GIAMPIERO SANTALMASI
SINISTRA CIVICA ECOLOGISTA,GIANCARLA ZINNA
PD PARTITO DEMOCRATICO,GIANFRANCO GASPARUTTO
PD PARTITO DEMOCRATICO,VALERIA BARTOLINI
PD PARTITO DEMOCRATICO,LUCA BELLINO
PD PARTITO DEMOCRATICO,FABIANA BATTISTONI
PD PARTITO DEMOCRATICO,MATTIA DELLA ROCCA
PD PARTITO DEMOCRATICO,ANDRIANNE LAURE CHOKOTEU MONTHE
PD PARTITO DEMOCRATICO,LORENZO BUCCHI
PD PARTITO DEMOCRATICO,TIZIANA CORATTI
PD PARTITO DEMOCRATICO,EDOARDO DEL VECCHIO
PD PARTITO DEMOCRATICO,MARIA TERESA CORTONI
PD PARTITO DEMOCRATICO,GINO DI CLEMENTE
PD PARTITO DEMOCRATICO,MARIANA FLOROIU
PD PARTITO DEMOCRATICO,ANDREA LANDI
PD PARTITO DEMOCRATICO,PATRIZIA GENTILE
PD PARTITO DEMOCRATICO,FLAVIO MANCINI
PD PARTITO DEMOCRATICO,KINGSLEY ONYEKWERE OPARAH
PD PARTITO DEMOCRATICO,CATERINA INGRASSIA
PD PARTITO DEMOCRATICO,CARLO RIBALDI
PD PARTITO DEMOCRATICO,COSTANZA LANARI
PD PARTITO DEMOCRATICO,LAURETA NDRECA
PD PARTITO DEMOCRATICO,PATRIZIA PASQUINATI
PD PARTITO DEMOCRATICO,MARIELLA VALENTINI
PD PARTITO DEMOCRATICO,ALESSANDRA VASSELLI
LISTA CIVICA GUALTIERI SINDACO,ALESSIA FILIPPI
LISTA CIVICA GUALTIERI SINDACO,FRANCESCA MORELLI
LISTA CIVICA GUALTIERI SINDACO,GIOVANNI AMICI
LISTA CIVICA GUALTIERI SINDACO,MARCO ARGENTI
LISTA CIVICA GUALTIERI SINDACO,RAFFAELE BOCCIA
LISTA CIVICA GUALTIERI SINDACO,ALESSANDRA CAPONI
LISTA CIVICA GUALTIERI SINDACO,DONATELLA CONTE
LISTA CIVICA GUALTIERI SINDACO,VINCENZO D'ADDIO
LISTA CIVICA GUALTIERI SINDACO,VIVIANA FELICI
LISTA CIVICA GUALTIERI SINDACO,GIOVANNA LEVA
LISTA CIVICA GUALTIERI SINDACO,BRUNO MINATI
LISTA CIVICA GUALTIERI SINDACO,FLAVIO MOLLICA
LISTA CIVICA GUALTIERI SINDACO,JESSICA ORLANDI
LISTA CIVICA GUALTIERI SINDACO,LORELLA PIERISTE'
LISTA CIVICA GUALTIERI SINDACO,LUIGI PIERSIMONI
LISTA CIVICA GUALTIERI SINDACO,MARIA LUISA PUCELLO
LISTA CIVICA GUALTIERI SINDACO,ENRICO RAGNI
LISTA CIVICA GUALTIERI SINDACO,MASSIMO SBARDELLA
LISTA CIVICA GUALTIERI SINDACO,KENTA YAMADA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALESSANDRA LATERZA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIANLUIGI BARDINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA BUTANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MASSIMO COCCIA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARCELLA CRISARI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALBERTO PAIANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,COSTANZA FILOTICO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCO PUJA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GABI MARRA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GABRIELE RICIGLIANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TIZIANA MAURIZI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CARLO ROMANI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ORIANA GIUSEPPINA RIZZUTO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GUIDO SILVESTRI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ELEONORA SANTINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MANUELE TURRIS
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA TEMPERINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,DANIELE ZANDONA'
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRO BISIGNANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LAURA TERRANA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,PAOLO BALDASARRE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EMILIA DE VIDO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRO BERNABEI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DANIELA BIZZARRI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIULIA MENNELLA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DAVIDE ERCOLANI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ILARIA MINOSSE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CHIARA SANMORI'
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCO ROTUNNO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LETIZIA ROSSI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,BRUNA TIMPERI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DAVIDE BULZOMI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EDOARDO MARIA CARPINETI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FILOMENA MARENGO
CALENDA SINDACO,MICHELA BERTI
CALENDA SINDACO,FABIO PIROZZI
CALENDA SINDACO,FABRIZIO BITTI
CALENDA SINDACO,DANIELE CAPARROTTA
CALENDA SINDACO,ALESSANDRO CIUFFOLI
CALENDA SINDACO,FRANCESCA CORALLO
CALENDA SINDACO,ALEXANDRU DANIEL BOLCSAK
CALENDA SINDACO,LUIGI DI BLASIO
CALENDA SINDACO,PIETRO GIANSANTI
CALENDA SINDACO,GIOVANNI GIUSTI
CALENDA SINDACO,FRANCESCO LAURELLI
CALENDA SINDACO,ANGELO LETTIERI
CALENDA SINDACO,ANDREA LICO
CALENDA SINDACO,KATIA MARINI
CALENDA SINDACO,GIORGIO MATTEOLI
CALENDA SINDACO,STEFANIA MORGIA
CALENDA SINDACO,IRENE NOCCA
CALENDA SINDACO,FRANCESCO PAGNANELLI
CALENDA SINDACO,MARIA AURORA VINCENZA RICCOBONO
CALENDA SINDACO,LORENA ROCCASECCA
CALENDA SINDACO,FEDERICA SALVATORE
CALENDA SINDACO,LUCIANA SARRA
CALENDA SINDACO,MARCELLO SERRAGO
CALENDA SINDACO,LUCIA TARRICONE
RICONQUISTARE L'ITALIA,FLAMINIA DE PINTO
RICONQUISTARE L'ITALIA,ALESSANDRO PATRIZI
RICONQUISTARE L'ITALIA,ALESSANDRA CONTIGIANI
RICONQUISTARE L'ITALIA,VALERIO RICCARDI
RICONQUISTARE L'ITALIA,FEDERICO FRACASSI
RICONQUISTARE L'ITALIA,FRANCESCO PASSARELLA
RICONQUISTARE L'ITALIA,GIROLAMO FAZZOLARI
RICONQUISTARE L'ITALIA,GUIDO CARLOMAGNO
RICONQUISTARE L'ITALIA,MASSIMO PAGLIA
RICONQUISTARE L'ITALIA,SILVANA CIOLLI
RICONQUISTARE L'ITALIA,MARINELLA SALA
RICONQUISTARE L'ITALIA,RAMONA BRAVI
RICONQUISTARE L'ITALIA,ALESSIO MORETTI
RICONQUISTARE L'ITALIA,PAOLO MARAFINI
RICONQUISTARE L'ITALIA,ADRIANO SANTUCCI
RICONQUISTARE L'ITALIA,PATRIZIA RICCHIUTO
RICONQUISTARE L'ITALIA,SIMONE REVELLI
MOVIMENTO STORICO ROMANO LISTA NERONE,ANGELO ABRUZZETTI
MOVIMENTO STORICO ROMANO LISTA NERONE,ALESSANDRO BARNABA
MOVIMENTO STORICO ROMANO LISTA NERONE,ANGELA CREA
MOVIMENTO STORICO ROMANO LISTA NERONE,MARIA GRAZIA CREA
MOVIMENTO STORICO ROMANO LISTA NERONE,ALISIA DI MICHELE
MOVIMENTO STORICO ROMANO LISTA NERONE,ROBERTA DIASPRO
MOVIMENTO STORICO ROMANO LISTA NERONE,LUCIANA LUCIANI
MOVIMENTO STORICO ROMANO LISTA NERONE,GIUSEPPE MAZZAFERRI
MOVIMENTO STORICO ROMANO LISTA NERONE,MARCO NARDELLA
MOVIMENTO STORICO ROMANO LISTA NERONE,CARLO POMPA
MOVIMENTO STORICO ROMANO LISTA NERONE,CLAUDIA SCATTONI
MOVIMENTO STORICO ROMANO LISTA NERONE,DRAGANA SPASIC
MOVIMENTO STORICO ROMANO LISTA NERONE,LUCA SPERANZA
MOVIMENTO STORICO ROMANO LISTA NERONE,MELISSA VISDOMINI
MOVIMENTO STORICO ROMANO LISTA NERONE,ROSSANO VISDOMINI
MOVIMENTO STORICO ROMANO LISTA NERONE,GIORGIO VITALI
LISTA CIVICA VIRGINIA RAGGI,ANNA BERTUCCI
LISTA CIVICA VIRGINIA RAGGI,FRANCESCO CONDELLO
LISTA CIVICA VIRGINIA RAGGI,GABRIELLA MICHETTI
LISTA CIVICA VIRGINIA RAGGI,FRANCESCO BALZARRO BERGAMINI
LISTA CIVICA VIRGINIA RAGGI,MICAELA ARIOSTO
LISTA CIVICA VIRGINIA RAGGI,CATERINA NANNI
LISTA CIVICA VIRGINIA RAGGI,DANILO BELLARDINI
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO D'AMICO
LISTA CIVICA VIRGINIA RAGGI,GIOVANNI DI LEO
LISTA CIVICA VIRGINIA RAGGI,Natasa MATELJAN
LISTA CIVICA VIRGINIA RAGGI,DANIELE SCOPECE
LISTA CIVICA VIRGINIA RAGGI,LUCREZIA BONANNO
LISTA CIVICA VIRGINIA RAGGI,DOMITILLA CALO'
LISTA CIVICA VIRGINIA RAGGI,FEDERICO BERTOLI
LISTA CIVICA VIRGINIA RAGGI,SILVIA SBARDELLA
LISTA CIVICA VIRGINIA RAGGI,MARGHERITA ZUCCARI
LISTA CIVICA VIRGINIA RAGGI,MARIO SAPIA
LISTA CIVICA VIRGINIA RAGGI,SABRINA ROSSI
MOVIMENTO CINQUE STELLE 2050,GIANCARLO COLELLA
MOVIMENTO CINQUE STELLE 2050,LAURA ARNETOLI
MOVIMENTO CINQUE STELLE 2050,CRISTINA CERBARA
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO FAINA
MOVIMENTO CINQUE STELLE 2050,CRISTINA PAUL DA SILVA MACHADO LOPES CENCIONI
MOVIMENTO CINQUE STELLE 2050,AGATA GENOVESE
MOVIMENTO CINQUE STELLE 2050,FABIO BACCELLIERE
MOVIMENTO CINQUE STELLE 2050,EMANUELE ANDREOLI
MOVIMENTO CINQUE STELLE 2050,VALENTINA FABRI ZUCCARELLI
MOVIMENTO CINQUE STELLE 2050,MANUELA MORGANI
MOVIMENTO CINQUE STELLE 2050,MARZIA FARRIS
MOVIMENTO CINQUE STELLE 2050,ANTONIO MUZZONE
MOVIMENTO CINQUE STELLE 2050,CELESTINA D'ARIANO
MOVIMENTO CINQUE STELLE 2050,ALESSIA MASCOMA
MOVIMENTO CINQUE STELLE 2050,ANGELO COLONNA
MOVIMENTO CINQUE STELLE 2050,RANIERO ROMANELLI
MOVIMENTO CINQUE STELLE 2050,CRISTIANA PIZZIOLO
MOVIMENTO CINQUE STELLE 2050,GIULIA DE SANTIS
MOVIMENTO CINQUE STELLE 2050,PASQUALINA SALVUCCI
MOVIMENTO CINQUE STELLE 2050,PAOLO PACIOLLA
MOVIMENTO CINQUE STELLE 2050,FEDERICO D'AGOSTINI
MOVIMENTO CINQUE STELLE 2050,FEDERICA ONESTI
MOVIMENTO CINQUE STELLE 2050,FEDERICA CONTARDI
MOVIMENTO CINQUE STELLE 2050,MARCELLO SPINOZZI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PIERINA BARRASSO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SIMONE BARTOCCI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LORENZO CANTONI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ARIANNA CIAMMARUCHI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CARMELO D'AMICO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DILETTA DELLE MONACHE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PASQUALE CARLO FAILLACI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CRISTIANOMARIA FALCONE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARCO FUSCO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DAVIDE LEONCAVALLO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO MALITO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GABRIELE MANZO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIO MARCHIONNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA MARIA MONTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CHRISTIAN PESCE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA PONZIANI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUIGI PROCOPIO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CRISTIANO RIGGIO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ESSAM RIZK
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CARLA SALVATORE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SANDRO TARABORRELLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,BEATA AGNES WINKLER
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PATRIZIA MAROCCHI
LEGA SALVINI PREMIER,SARA ANDRETTA
LEGA SALVINI PREMIER,MANUEL BAROCCHI
LEGA SALVINI PREMIER,MASSIMILIANO BOCCACCI
LEGA SALVINI PREMIER,ALESSANDRA CARINCI
LEGA SALVINI PREMIER,EMMANUELA CONTE
LEGA SALVINI PREMIER,BARBARA DEL BELLO
LEGA SALVINI PREMIER,GIANLUCA DI GIOIA
LEGA SALVINI PREMIER,GIOVANNI ERRICO
LEGA SALVINI PREMIER,GIUSEPPE FERONE
LEGA SALVINI PREMIER,FABIO GIUSTINI
LEGA SALVINI PREMIER,TIZIANO GIZZI
LEGA SALVINI PREMIER,MARIANTONIETTA LA POLLA
LEGA SALVINI PREMIER,FRANCESCO LANZA
LEGA SALVINI PREMIER,EMANUELE LICOPODIO
LEGA SALVINI PREMIER,FEDERICA LUCARINI
LEGA SALVINI PREMIER,SERENA MANGOGNA
LEGA SALVINI PREMIER,BRUNO MANZULLO
LEGA SALVINI PREMIER,PAOLO MIGLIORE
LEGA SALVINI PREMIER,PAOLO ROSARIO MOSCATO
LEGA SALVINI PREMIER,STEFANO PARISI
LEGA SALVINI PREMIER,FRANCESCA STAMERRA
LEGA SALVINI PREMIER,STEFANO TONELLI
LEGA SALVINI PREMIER,NICOLA TORNATORA
LEGA SALVINI PREMIER,GIANLUCA VITA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALBERTO ALESE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,VALENTINA ASSETTA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FRASINA BALAN
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANNA MARIA BRECCIA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,SIMONA BUCARI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ROBERTA BUSCA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,PIETRO CUNTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,JONATHAN CUORDILEONE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,RACHELE DARI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ROBERTO FABBRI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MASSIMO FORTE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,AHMER GHULAM
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIADA IACONE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FABRIZIO INCARBONE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANTONELLA INSANGUINE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANDREA LA FORTUNA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DANIELE MAIALI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARISTELLA MARIANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,SARAH MEATTA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DAVIDE NATALE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FABIO NEGRI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FURIO PIZZICONI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MASSIMILIANO TERRINONI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GAETANO TROPEANO
LISTA CIVICA MICHETTI SINDACO,EMANUELE AMICI
LISTA CIVICA MICHETTI SINDACO,ALESSANDRO AGOSTINI
LISTA CIVICA MICHETTI SINDACO,DARIO BALZANELLI
LISTA CIVICA MICHETTI SINDACO,ILENIA BUCCI
LISTA CIVICA MICHETTI SINDACO,ELISA CENTINI
LISTA CIVICA MICHETTI SINDACO,ROMINA CONTE
LISTA CIVICA MICHETTI SINDACO,ALBERTO GIOVANNI CORDIOLI
