SEZIONE,CANDIDATO,PREFERENZE,LISTA,MUNICIPIO
1248,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1249,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1250,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1251,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1252,FRANCESCA BROGI,1.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1253,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1254,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1255,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1256,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1257,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1258,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1259,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1260,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1261,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1262,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1263,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1264,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1265,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1266,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1267,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1268,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1269,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1271,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1272,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1274,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1275,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1276,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1277,FRANCESCA BROGI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1023,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1127,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1194,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1195,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1230,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1231,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1232,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1233,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1234,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1235,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1236,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1237,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1238,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1239,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1240,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1241,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1242,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1243,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1244,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1245,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1246,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1247,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1248,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1249,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1250,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1251,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1252,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1253,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1254,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1255,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1256,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1257,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1258,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1259,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1260,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1261,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1262,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1263,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1264,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1265,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1266,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1267,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1268,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1269,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1271,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1272,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1274,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1275,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1276,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1277,ANTONIO COLLABOLLETTA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1023,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1127,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1194,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1195,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1230,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1231,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1232,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1233,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1234,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1235,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1236,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1237,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1238,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1239,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1240,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1241,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1242,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1243,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1244,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1245,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1246,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1247,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1248,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1249,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1250,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1251,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1252,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1253,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1254,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1255,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1256,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1257,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1258,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1259,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1260,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1261,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1262,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1263,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1264,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1265,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1266,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1267,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1268,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1269,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1271,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1272,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1274,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1275,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1276,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1277,ALESSANDRA CORRADINI,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1023,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1127,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1194,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1195,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1230,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1231,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1232,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1233,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1234,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1235,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1236,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1237,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1238,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1239,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1240,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1241,NICOLA CRAMAROSSA,5.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1242,NICOLA CRAMAROSSA,5.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1243,NICOLA CRAMAROSSA,12.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1244,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1245,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1246,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1247,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1248,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1249,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1250,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
1251,NICOLA CRAMAROSSA,0.0,RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,8
