LISTA,CANDIDATO
SINISTRA CIVICA ECOLOGISTA,STEFANIA PICCINNU
SINISTRA CIVICA ECOLOGISTA,GIOVANNI FORTI
SINISTRA CIVICA ECOLOGISTA,MARIA FANO
SINISTRA CIVICA ECOLOGISTA,BARBARA AULETA
SINISTRA CIVICA ECOLOGISTA,EUGENIO BONDI'
SINISTRA CIVICA ECOLOGISTA,ANDREA CAFIERO
SINISTRA CIVICA ECOLOGISTA,FLORIANA D'ELIA
SINISTRA CIVICA ECOLOGISTA,NADIA EVANGELISTA
SINISTRA CIVICA ECOLOGISTA,ROBERTA LANCELLOTTI
SINISTRA CIVICA ECOLOGISTA,GIULIANO LEONI
SINISTRA CIVICA ECOLOGISTA,OLGA LORE'
SINISTRA CIVICA ECOLOGISTA,VALERIO MANNARINO
SINISTRA CIVICA ECOLOGISTA,CARMEN PERNICOLA
SINISTRA CIVICA ECOLOGISTA,GIUSEPPE REITANO
SINISTRA CIVICA ECOLOGISTA,EDOARDO SPADA
SINISTRA CIVICA ECOLOGISTA,PATRIZIA STERPETTI
SINISTRA CIVICA ECOLOGISTA,ROMOLO TOZZI DI MARCO
SINISTRA CIVICA ECOLOGISTA,ANDREA URBANI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIANDANIELE GIAMPAOLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLA GAMBELLINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCO PETTINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CRISTINA ZADRO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO CAVALIERE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ELEONORA PIOL
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,DOMIZIANO PISCOLLA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LUISA VAGLIVIELLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIANLUCA RIOLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SOFIA ABETI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LORENZO CURCI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SILIA LATTANZI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,EMANUELE CHIEPPA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CATIA BASSETTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,VALERIO FACCHINELLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FERDINANDO ROSSI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ROBERTO GENTILE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,IVAN MAZZONE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SALVATORE BORGESE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,IRENE ALTERIO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ANDREA DE BENEDETTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROSSANA BASSI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FLAVIO FINOCCHI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LUCIANA BRUNO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LUCA LABARBERA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA ANTONIETTA DE VICO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCO IVAN LEGGIO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,COSTANZA FILOTICO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FABIO MANENTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TIZIANA MAURIZI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SERGIO ORSINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CHIARA PALUMBO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALFONSO RAGO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA CRISTINA PISCITELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROBERTO SICILIANI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CECILIA RUGGIERI
PD PARTITO DEMOCRATICO,LUIGIA CHIRIZZI
PD PARTITO DEMOCRATICO,MARCELLO RIBERA
PD PARTITO DEMOCRATICO,AGNESE ROLLO
PD PARTITO DEMOCRATICO,ALDA MARTEGANI
PD PARTITO DEMOCRATICO,DIANA BELLUCCI
PD PARTITO DEMOCRATICO,ROSSANA BETULIA
PD PARTITO DEMOCRATICO,MARTINA BIANCHI
PD PARTITO DEMOCRATICO,VALERIA BORGIONI
PD PARTITO DEMOCRATICO,GIOVANNI CASTRIGNANO'
PD PARTITO DEMOCRATICO,STEFANO CAVINI
PD PARTITO DEMOCRATICO,LUCIANA CRESCENZI
PD PARTITO DEMOCRATICO,STEFANIA DE ANGELIS
PD PARTITO DEMOCRATICO,LAURA GIGLI
PD PARTITO DEMOCRATICO,ROBERTO LAZZARINI
PD PARTITO DEMOCRATICO,ALESSIO LEPPE
PD PARTITO DEMOCRATICO,CLAUDIO MARINALI
PD PARTITO DEMOCRATICO,CRISTINA MASSARI
PD PARTITO DEMOCRATICO,ANDREA PREMO MORANDI
PD PARTITO DEMOCRATICO,ELEONORA RAIMONDI
PD PARTITO DEMOCRATICO,SIMONE RIPA
PD PARTITO DEMOCRATICO,RICCARDO RUGGERI
PD PARTITO DEMOCRATICO,ENRICO SCOPPOLA
PD PARTITO DEMOCRATICO,JOSE' SPENCER FORTES
PD PARTITO DEMOCRATICO,ENRICA SUTRINI
DEMOS DEMOCRAZIA SOLIDALE,ZEINAB AHMED DOLAL
DEMOS DEMOCRAZIA SOLIDALE,GUERRINO BONCI
DEMOS DEMOCRAZIA SOLIDALE,ENRICO BRONZO
DEMOS DEMOCRAZIA SOLIDALE,DONATELLA MARIA CECCACCI
DEMOS DEMOCRAZIA SOLIDALE,SUSANA ANGELINA CLAVARINO
DEMOS DEMOCRAZIA SOLIDALE,ROBERTO CURCIO
DEMOS DEMOCRAZIA SOLIDALE,VERONICA DI MARCO
DEMOS DEMOCRAZIA SOLIDALE,FEDERICA DI PIAZZA
DEMOS DEMOCRAZIA SOLIDALE,GIANLUCA D'ONOFRIO
DEMOS DEMOCRAZIA SOLIDALE,VERONICA FRANCHI
DEMOS DEMOCRAZIA SOLIDALE,MONICA GARATTONI
DEMOS DEMOCRAZIA SOLIDALE,SOPHIE ANITA JOSEPHA JANSSENS
DEMOS DEMOCRAZIA SOLIDALE,IERRIE KEVIN MACATANGAY MANDAWE
DEMOS DEMOCRAZIA SOLIDALE,LORENZO MARTINELLI
DEMOS DEMOCRAZIA SOLIDALE,AMERIGO MIZZON
DEMOS DEMOCRAZIA SOLIDALE,ANDREA PANFILI
DEMOS DEMOCRAZIA SOLIDALE,STEFANO PEPE
DEMOS DEMOCRAZIA SOLIDALE,ROMINA PUGLISI
DEMOS DEMOCRAZIA SOLIDALE,ELIA SEVERI
DEMOS DEMOCRAZIA SOLIDALE,GUGLIELMO TOZZI
RICONQUISTARE L'ITALIA,LIBORIO CRAPAROTTA
RICONQUISTARE L'ITALIA,ROBERTO BARONI
RICONQUISTARE L'ITALIA,ROBERTO CORIZZA
RICONQUISTARE L'ITALIA,RICCARDO BENISIO
RICONQUISTARE L'ITALIA,MAURIZIO LO VETRO
RICONQUISTARE L'ITALIA,DEANNA DEL FRATE
RICONQUISTARE L'ITALIA,MARCO GUIDI
RICONQUISTARE L'ITALIA,GIROLAMO ALTAMORE
RICONQUISTARE L'ITALIA,MARIA ANTONIETTA FALCO
RICONQUISTARE L'ITALIA,LUCIO DI GIULIANTONIO
RICONQUISTARE L'ITALIA,SILVIA CASTRIOTTA
RICONQUISTARE L'ITALIA,ENRICO IAPOCE
RICONQUISTARE L'ITALIA,ANDREA RIACA'
RICONQUISTARE L'ITALIA,GIUSEPPINA LAUDONI
RICONQUISTARE L'ITALIA,RUGGERO MONACO
RICONQUISTARE L'ITALIA,ILCE BELEN GONZALEZ
RICONQUISTARE L'ITALIA,CRISTINA CURATOLO
LISTA CIVICA VIRGINIA RAGGI,MARIA CRISTINA GALATI
LISTA CIVICA VIRGINIA RAGGI,ARIANNA RENDINA
LISTA CIVICA VIRGINIA RAGGI,ANTONIO SETTE
LISTA CIVICA VIRGINIA RAGGI,FRANCESCA DI GENOVA
LISTA CIVICA VIRGINIA RAGGI,GIANNI CONTI
LISTA CIVICA VIRGINIA RAGGI,ANTONELLA CORI
LISTA CIVICA VIRGINIA RAGGI,FEDERICA PUCCINI
LISTA CIVICA VIRGINIA RAGGI,MAURO PISTONE
LISTA CIVICA VIRGINIA RAGGI,FEDERICO FALCIONI
LISTA CIVICA VIRGINIA RAGGI,ADRIANO GABRIELLI
LISTA CIVICA VIRGINIA RAGGI,FEDERICA FRILLI
LISTA CIVICA VIRGINIA RAGGI,DONATELLA CARINCI
LISTA CIVICA VIRGINIA RAGGI,ALBERTO CAVAZZANI
LISTA CIVICA VIRGINIA RAGGI,GIANCARLO SIEPI
LISTA CIVICA VIRGINIA RAGGI,PAOLA CERTOMA'
LISTA CIVICA VIRGINIA RAGGI,FRANCESCO MEGNA
LISTA CIVICA VIRGINIA RAGGI,CRISTIANO ROMAGNOLI
MOVIMENTO CINQUE STELLE 2050,ROSSELLA NICOLETTI
MOVIMENTO CINQUE STELLE 2050,MARCELLA SILVANA ROSELLA
MOVIMENTO CINQUE STELLE 2050,STEFANO LABARDI
MOVIMENTO CINQUE STELLE 2050,SIMONE FEDERICI
MOVIMENTO CINQUE STELLE 2050,EMANUELE ANZOINO
MOVIMENTO CINQUE STELLE 2050,STEFANIA LINGUANTI
MOVIMENTO CINQUE STELLE 2050,GIANLUCA MASTROIANNI
MOVIMENTO CINQUE STELLE 2050,EDOARDO DI PALMA
MOVIMENTO CINQUE STELLE 2050,DANIELA GIUSTINIANI
MOVIMENTO CINQUE STELLE 2050,PAOLA BOTTA
MOVIMENTO CINQUE STELLE 2050,MASSIMO DONADIO
MOVIMENTO CINQUE STELLE 2050,GIANLUIGI MENGHI
MOVIMENTO CINQUE STELLE 2050,MANUEL LA ROCCA
MOVIMENTO CINQUE STELLE 2050,ROSSELLA RENDINA
MOVIMENTO CINQUE STELLE 2050,FRANCESCO DELLI COLLI DELLI COLLI
MOVIMENTO CINQUE STELLE 2050,SERGIO PRESTIA
MOVIMENTO CINQUE STELLE 2050,LUCIANO GIACINTO
MOVIMENTO CINQUE STELLE 2050,LEONARDO MARGHELLA
MOVIMENTO CINQUE STELLE 2050,LUISA ZITO
MOVIMENTO CINQUE STELLE 2050,MAURO PARACINI
MOVIMENTO CINQUE STELLE 2050,RICCARDO DELLA CIANA
MOVIMENTO CINQUE STELLE 2050,MARIANTONIETTA LEO
MOVIMENTO CINQUE STELLE 2050,SILVIA SANTARELLI
MOVIMENTO CINQUE STELLE 2050,MARTINA MINEI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLO FERRARIS di CELLE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLA MOSCATELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FEDERICA SCELFO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIULIANA MENCAGLIA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,VINCENZO BASILE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,STEFANIA CATALANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FAUSTO DESIDERI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LOUISE DEIRDRE HILL
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIO MANCINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SILVIA PARDOLESI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCA DI PISA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CLAUDIO DI NAPOLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANTONIETTA PALLANTE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,BARBARA PUTIGNANI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EDOARDO SANGERMANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,BARBARA VACATELLO
LISTA CIVICA MICHETTI SINDACO,GIANNI ARRIGO
LISTA CIVICA MICHETTI SINDACO,RICCARDO BRIGATO
LISTA CIVICA MICHETTI SINDACO,ENRICO CASTELLI
LISTA CIVICA MICHETTI SINDACO,ANTONELLA ESPOSITO
LISTA CIVICA MICHETTI SINDACO,SILVIO GHERARDI
LISTA CIVICA MICHETTI SINDACO,ENRICA MARIA GIACHINO
LISTA CIVICA MICHETTI SINDACO,FRANCESCO GIGLIETTI
LISTA CIVICA MICHETTI SINDACO,SONIA GIZZI
LISTA CIVICA MICHETTI SINDACO,ANGELO ADAMO GREGUCCI
LISTA CIVICA MICHETTI SINDACO,BELINDA MALFETTI
LISTA CIVICA MICHETTI SINDACO,ELEONORA NICLA MOIRAGHI
LISTA CIVICA MICHETTI SINDACO,DOMENICO NESE
LISTA CIVICA MICHETTI SINDACO,DANILO PRITELLI
LISTA CIVICA MICHETTI SINDACO,PASQUALE ROSSI
LISTA CIVICA MICHETTI SINDACO,STEFANIA STRIVIERI
LISTA CIVICA MICHETTI SINDACO,RICCARDO VELI
GIORGIA MELONI FRATELLI D'ITALIA,GIUSEPPE CALENDINO
GIORGIA MELONI FRATELLI D'ITALIA,GIORGIO MORI
GIORGIA MELONI FRATELLI D'ITALIA,LUISA PETRUZZI
GIORGIA MELONI FRATELLI D'ITALIA,ELSA ANGELINI
GIORGIA MELONI FRATELLI D'ITALIA,VITTORIO BALZANI
GIORGIA MELONI FRATELLI D'ITALIA,MARIA PIA BARDI
GIORGIA MELONI FRATELLI D'ITALIA,ERIKA CALAMITA
GIORGIA MELONI FRATELLI D'ITALIA,FABIO CASTELLI
GIORGIA MELONI FRATELLI D'ITALIA,MARCO CATALINI
GIORGIA MELONI FRATELLI D'ITALIA,ELISABETTA CENCI
GIORGIA MELONI FRATELLI D'ITALIA,ALGA CONDOLEO
GIORGIA MELONI FRATELLI D'ITALIA,BONARIA CORRIAS
GIORGIA MELONI FRATELLI D'ITALIA,ORNELLA DARIDA
GIORGIA MELONI FRATELLI D'ITALIA,ADRIANA VIRGINIA GLORI
GIORGIA MELONI FRATELLI D'ITALIA,ANTONIO LOTITO
GIORGIA MELONI FRATELLI D'ITALIA,BARBARA MOLINARIO
GIORGIA MELONI FRATELLI D'ITALIA,MARCO OTTAVIANI
GIORGIA MELONI FRATELLI D'ITALIA,RAFFAELLA PACELLI
GIORGIA MELONI FRATELLI D'ITALIA,ANNA RITA PONGETTI
GIORGIA MELONI FRATELLI D'ITALIA,GIUSEPPE RIZZO
GIORGIA MELONI FRATELLI D'ITALIA,FEDERICO ROSSI
GIORGIA MELONI FRATELLI D'ITALIA,ADRIANA SANETTI
GIORGIA MELONI FRATELLI D'ITALIA,GIANLUCA SAVIOLI
GIORGIA MELONI FRATELLI D'ITALIA,ELISABETTA VINCI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIOVANNI AGUGLIA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MICHELE BALDACCI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARCO BELLINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LEONARDO BERTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANDREA BRANCATO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,AMELIA CAPONE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALESSIA CASABURI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MASSIMILIANO CHIMIENTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ILARIA CICALA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ELENA CIOTOLA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARIA TERESA DE FAZIO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANTONELLO FRANZESE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ADRIANA GRIMALDI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,NICO IMPERIALE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,VALENTINA LIGGERI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,RICCARDO MALIGHETTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,STEFANO PESCHIAROLI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,TIZIANA RONZONI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FLAVIA SAGNELLI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARIA ROSARIA ANNA SALVATORI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUCIANO TEMPERONI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DIEGO PATRICIO TINOCO ARIAS
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DIEGO VOLANTE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,NOEMI VOMMARO
LEGA SALVINI PREMIER,GIUSEPPE MOCCI
LEGA SALVINI PREMIER,ANDREA NARDINI
LEGA SALVINI PREMIER,MARCELLA CHECCHIA
LEGA SALVINI PREMIER,MARCO COLETTA
LEGA SALVINI PREMIER,SONIA COSTANTINI
LEGA SALVINI PREMIER,UMBERTO DE ANGELIS
LEGA SALVINI PREMIER,MANUEL MARIA DI MARTINO
LEGA SALVINI PREMIER,DAVIDE FARRIS
LEGA SALVINI PREMIER,FEDERICO FERRAI
LEGA SALVINI PREMIER,SERENA FOSSI
LEGA SALVINI PREMIER,MARY GIANNETTI
LEGA SALVINI PREMIER,MILENA GILIBERTI
LEGA SALVINI PREMIER,ARIANNA GRANDINETTI
LEGA SALVINI PREMIER,GIANLUCA GUGLIOTTA
LEGA SALVINI PREMIER,VASCO LIBIANI
LEGA SALVINI PREMIER,COSTANZA LIVERANI
LEGA SALVINI PREMIER,SIMONE MANNAVOLA
LEGA SALVINI PREMIER,MASSIMO PACILIO
LEGA SALVINI PREMIER,DANIEL PAOLINI
LEGA SALVINI PREMIER,FRANCESCO PETRUCCI
LEGA SALVINI PREMIER,CRISTINA TABARRINI
LEGA SALVINI PREMIER,VALBONA VELO
LEGA SALVINI PREMIER,MARCO VINALE
LEGA SALVINI PREMIER,ANDREA ZACCARDINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCA MICHELA AMANTE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SILVIO BARONE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIORGIO BELTRAME
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARZIA BOLDRINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MYRIAM BRENDA ANNA BUONOCORE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MATTEO CALCAGNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA CIOLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PAOLA CONSORTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MANUEL CRISTIANI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIORGIO de LORENZO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ADEL ANTONIO FAHIM
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GUSMAN FULIGNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO GIRELLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PATRIZIA PAPINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCIANA PEA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,NICOLETTA QUINZIATO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIORGIO MASSIMILIANO SPINELLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIUSEPPE TOMASI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCA ZANETTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARIA ANGELA CAMPANA
CALENDA SINDACO,ALESSANDRA ROSI
CALENDA SINDACO,GIUSEPPE MARIA BERRUTI
CALENDA SINDACO,SERENA BERARDINELLI
CALENDA SINDACO,CLAUDIO BISES
CALENDA SINDACO,FABRIZIO CALISTI
CALENDA SINDACO,FRANCESCA COCCIA
CALENDA SINDACO,ALESSANDRA FANCELLO
CALENDA SINDACO,ANTONIO FEROLETO
CALENDA SINDACO,RUDY MIGUEL FLORES GONZALES
CALENDA SINDACO,FEDERICA FRAMONDINO
CALENDA SINDACO,FRANCO GAROFALO
CALENDA SINDACO,ROSANNA ALICE GIELLA
CALENDA SINDACO,FEDERICO GIUSTINIANI MANISCO
CALENDA SINDACO,ANDREA MARA ANNA GRECO
CALENDA SINDACO,JACOPO GROSSI
CALENDA SINDACO,FRANCESCA MEROLA
CALENDA SINDACO,PAOLO PAPPALARDO
CALENDA SINDACO,MARCO FABIO PELLEGRINI
CALENDA SINDACO,MASSIMILIANO PETRASSI
CALENDA SINDACO,EMANUELA QUARTULLO
CALENDA SINDACO,MARCO RECCHI
CALENDA SINDACO,UGO RICCI
CALENDA SINDACO,ELISAMARZIA VITALIANO
CALENDA SINDACO,STEFANO VONA
MPL MOVIMENTO POLITICO LIBERTAS,ROB ABDUR
MPL MOVIMENTO POLITICO LIBERTAS,ALESSANDRO BONATI
MPL MOVIMENTO POLITICO LIBERTAS,ALESSIO CASIERI
MPL MOVIMENTO POLITICO LIBERTAS,PAOLA CECCOTTI
MPL MOVIMENTO POLITICO LIBERTAS,ANNAMARIA CELANO
MPL MOVIMENTO POLITICO LIBERTAS,DEBORAH D'ANGELO
MPL MOVIMENTO POLITICO LIBERTAS,EMMANUEL EKWURU
MPL MOVIMENTO POLITICO LIBERTAS,GIANFRANCO FRANCO
MPL MOVIMENTO POLITICO LIBERTAS,ALDA HALLUNI
MPL MOVIMENTO POLITICO LIBERTAS,ELEONORA LO MONACO
MPL MOVIMENTO POLITICO LIBERTAS,GIOVANNI MAGLI
MPL MOVIMENTO POLITICO LIBERTAS,GIOVANNI MARIA MORANI
MPL MOVIMENTO POLITICO LIBERTAS,ARCANGELA PETRINO
MPL MOVIMENTO POLITICO LIBERTAS,CINZIA RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,MARIA RITA RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,BIBI ANAZ ROSUN
MPL MOVIMENTO POLITICO LIBERTAS,ERMENGARDA VANZETTA
PARTITO COMUNISTA MARCO RIZZO,GIANCARLO D'ANTONI
PARTITO COMUNISTA MARCO RIZZO,CINZIA ARENA
PARTITO COMUNISTA MARCO RIZZO,LUCIA BENINI
PARTITO COMUNISTA MARCO RIZZO,JASMINE BIRO'
PARTITO COMUNISTA MARCO RIZZO,MASSIMO BIZZONI
PARTITO COMUNISTA MARCO RIZZO,GENNARO CICALA
PARTITO COMUNISTA MARCO RIZZO,STEFANO CIPOLLA
PARTITO COMUNISTA MARCO RIZZO,ANTONELLA D'ANGELI
PARTITO COMUNISTA MARCO RIZZO,MASSIMO FE'
PARTITO COMUNISTA MARCO RIZZO,ANDREA FOGLIO
PARTITO COMUNISTA MARCO RIZZO,CATIA JACHETTI
PARTITO COMUNISTA MARCO RIZZO,LUANA NATALE
PARTITO COMUNISTA MARCO RIZZO,MASSIMO OMBRES
PARTITO COMUNISTA MARCO RIZZO,CLAUDIO PELLEGRINI
PARTITO COMUNISTA MARCO RIZZO,UGO PICAZIO
PARTITO COMUNISTA MARCO RIZZO,AURORA STROMBINO
PARTITO COMUNISTA MARCO RIZZO,SONIA TONDI
PARTITO COMUNISTA MARCO RIZZO,ANDREA ZEPPIERI
