SEZIONE,CANDIDATO,PREFERENZE,LISTA,MUNICIPIO
64,MARCO DOLFI,0.0,CALENDA SINDACO,2
65,MARCO DOLFI,2.0,CALENDA SINDACO,2
66,MARCO DOLFI,1.0,CALENDA SINDACO,2
120,MARCO DOLFI,0.0,CALENDA SINDACO,2
121,MARCO DOLFI,1.0,CALENDA SINDACO,2
122,MARCO DOLFI,0.0,CALENDA SINDACO,2
123,MARCO DOLFI,2.0,CALENDA SINDACO,2
124,MARCO DOLFI,1.0,CALENDA SINDACO,2
125,MARCO DOLFI,0.0,CALENDA SINDACO,2
126,MARCO DOLFI,2.0,CALENDA SINDACO,2
127,MARCO DOLFI,3.0,CALENDA SINDACO,2
128,MARCO DOLFI,1.0,CALENDA SINDACO,2
129,MARCO DOLFI,0.0,CALENDA SINDACO,2
130,MARCO DOLFI,1.0,CALENDA SINDACO,2
131,MARCO DOLFI,4.0,CALENDA SINDACO,2
28,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
29,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
30,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
31,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
32,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
33,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
34,SOFIA PALMA BIANCONE,3.0,CALENDA SINDACO,2
35,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
36,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
38,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
39,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
40,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
41,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
42,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
43,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
44,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
45,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
46,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
47,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
48,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
49,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
50,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
51,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
52,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
53,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
54,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
55,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
56,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
57,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
58,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
59,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
60,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
61,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
62,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
63,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
64,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
65,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
66,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
120,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
121,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
122,SOFIA PALMA BIANCONE,1.0,CALENDA SINDACO,2
123,SOFIA PALMA BIANCONE,5.0,CALENDA SINDACO,2
124,SOFIA PALMA BIANCONE,5.0,CALENDA SINDACO,2
125,SOFIA PALMA BIANCONE,3.0,CALENDA SINDACO,2
126,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
127,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
128,SOFIA PALMA BIANCONE,3.0,CALENDA SINDACO,2
129,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
130,SOFIA PALMA BIANCONE,6.0,CALENDA SINDACO,2
131,SOFIA PALMA BIANCONE,0.0,CALENDA SINDACO,2
28,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
29,FRANCESCO CAPONE,6.0,CALENDA SINDACO,2
30,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
31,FRANCESCO CAPONE,3.0,CALENDA SINDACO,2
32,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
33,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
34,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
35,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
36,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
38,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
39,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
40,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
41,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
42,FRANCESCO CAPONE,3.0,CALENDA SINDACO,2
43,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
44,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
45,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
46,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
47,FRANCESCO CAPONE,2.0,CALENDA SINDACO,2
48,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
49,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
50,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
51,FRANCESCO CAPONE,4.0,CALENDA SINDACO,2
52,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
53,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
54,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
55,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
56,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
57,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
58,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
59,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
60,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
61,FRANCESCO CAPONE,2.0,CALENDA SINDACO,2
62,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
63,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
64,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
65,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
66,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
120,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
121,FRANCESCO CAPONE,3.0,CALENDA SINDACO,2
122,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
123,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
124,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
125,FRANCESCO CAPONE,2.0,CALENDA SINDACO,2
126,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
127,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
128,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
129,FRANCESCO CAPONE,1.0,CALENDA SINDACO,2
130,FRANCESCO CAPONE,4.0,CALENDA SINDACO,2
131,FRANCESCO CAPONE,0.0,CALENDA SINDACO,2
28,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
29,LILIANA CHERUBINI,7.0,CALENDA SINDACO,2
30,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
31,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
32,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
33,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
34,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
35,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
36,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
38,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
39,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
40,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
41,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
42,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
43,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
44,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
45,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
46,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
47,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
48,LILIANA CHERUBINI,3.0,CALENDA SINDACO,2
49,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
50,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
51,LILIANA CHERUBINI,5.0,CALENDA SINDACO,2
52,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
53,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
54,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
55,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
56,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
57,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
58,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
59,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
60,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
61,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
62,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
63,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
64,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
65,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
66,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
120,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
121,LILIANA CHERUBINI,2.0,CALENDA SINDACO,2
122,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
123,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
124,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
125,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
126,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
127,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
128,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
129,LILIANA CHERUBINI,1.0,CALENDA SINDACO,2
130,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
131,LILIANA CHERUBINI,0.0,CALENDA SINDACO,2
28,VITTORIO COCUZZOLI,1.0,CALENDA SINDACO,2
29,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
30,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
31,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
32,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
33,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
34,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
35,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
36,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
38,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
39,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
40,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
41,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
42,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
43,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
44,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
45,VITTORIO COCUZZOLI,1.0,CALENDA SINDACO,2
46,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
47,VITTORIO COCUZZOLI,1.0,CALENDA SINDACO,2
48,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
49,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
50,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
51,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
52,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
53,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
54,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
55,VITTORIO COCUZZOLI,1.0,CALENDA SINDACO,2
56,VITTORIO COCUZZOLI,2.0,CALENDA SINDACO,2
57,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
58,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
59,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
60,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
61,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
62,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
63,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
64,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
65,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
66,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
120,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
121,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
122,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
123,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
124,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
125,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
126,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
127,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
128,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
129,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
130,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
131,VITTORIO COCUZZOLI,0.0,CALENDA SINDACO,2
28,FABIO CORTESE,0.0,CALENDA SINDACO,2
29,FABIO CORTESE,3.0,CALENDA SINDACO,2
30,FABIO CORTESE,1.0,CALENDA SINDACO,2
31,FABIO CORTESE,0.0,CALENDA SINDACO,2
32,FABIO CORTESE,2.0,CALENDA SINDACO,2
33,FABIO CORTESE,0.0,CALENDA SINDACO,2
34,FABIO CORTESE,2.0,CALENDA SINDACO,2
35,FABIO CORTESE,0.0,CALENDA SINDACO,2
36,FABIO CORTESE,0.0,CALENDA SINDACO,2
38,FABIO CORTESE,0.0,CALENDA SINDACO,2
39,FABIO CORTESE,1.0,CALENDA SINDACO,2
40,FABIO CORTESE,0.0,CALENDA SINDACO,2
41,FABIO CORTESE,2.0,CALENDA SINDACO,2
42,FABIO CORTESE,0.0,CALENDA SINDACO,2
43,FABIO CORTESE,0.0,CALENDA SINDACO,2
44,FABIO CORTESE,2.0,CALENDA SINDACO,2
45,FABIO CORTESE,0.0,CALENDA SINDACO,2
46,FABIO CORTESE,0.0,CALENDA SINDACO,2
47,FABIO CORTESE,0.0,CALENDA SINDACO,2
48,FABIO CORTESE,0.0,CALENDA SINDACO,2
49,FABIO CORTESE,0.0,CALENDA SINDACO,2
50,FABIO CORTESE,0.0,CALENDA SINDACO,2
51,FABIO CORTESE,0.0,CALENDA SINDACO,2
52,FABIO CORTESE,0.0,CALENDA SINDACO,2
53,FABIO CORTESE,2.0,CALENDA SINDACO,2
54,FABIO CORTESE,0.0,CALENDA SINDACO,2
55,FABIO CORTESE,0.0,CALENDA SINDACO,2
56,FABIO CORTESE,0.0,CALENDA SINDACO,2
57,FABIO CORTESE,0.0,CALENDA SINDACO,2
58,FABIO CORTESE,0.0,CALENDA SINDACO,2
59,FABIO CORTESE,0.0,CALENDA SINDACO,2
60,FABIO CORTESE,0.0,CALENDA SINDACO,2
61,FABIO CORTESE,3.0,CALENDA SINDACO,2
62,FABIO CORTESE,0.0,CALENDA SINDACO,2
63,FABIO CORTESE,0.0,CALENDA SINDACO,2
64,FABIO CORTESE,0.0,CALENDA SINDACO,2
65,FABIO CORTESE,0.0,CALENDA SINDACO,2
66,FABIO CORTESE,0.0,CALENDA SINDACO,2
120,FABIO CORTESE,0.0,CALENDA SINDACO,2
121,FABIO CORTESE,0.0,CALENDA SINDACO,2
122,FABIO CORTESE,0.0,CALENDA SINDACO,2
123,FABIO CORTESE,0.0,CALENDA SINDACO,2
124,FABIO CORTESE,0.0,CALENDA SINDACO,2
125,FABIO CORTESE,0.0,CALENDA SINDACO,2
126,FABIO CORTESE,3.0,CALENDA SINDACO,2
127,FABIO CORTESE,1.0,CALENDA SINDACO,2
128,FABIO CORTESE,0.0,CALENDA SINDACO,2
129,FABIO CORTESE,0.0,CALENDA SINDACO,2
130,FABIO CORTESE,1.0,CALENDA SINDACO,2
131,FABIO CORTESE,0.0,CALENDA SINDACO,2
28,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
29,FEDERICO d'AUDINO,2.0,CALENDA SINDACO,2
30,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
31,FEDERICO d'AUDINO,4.0,CALENDA SINDACO,2
32,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
33,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
34,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
35,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
36,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
38,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
39,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
40,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
41,FEDERICO d'AUDINO,2.0,CALENDA SINDACO,2
42,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
43,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
44,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
45,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
46,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
47,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
48,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
49,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
50,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
51,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
52,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
53,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
54,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
55,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
56,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
57,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
58,FEDERICO d'AUDINO,2.0,CALENDA SINDACO,2
59,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
60,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
61,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
62,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
63,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
64,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
65,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
66,FEDERICO d'AUDINO,2.0,CALENDA SINDACO,2
120,FEDERICO d'AUDINO,6.0,CALENDA SINDACO,2
121,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
122,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
123,FEDERICO d'AUDINO,7.0,CALENDA SINDACO,2
124,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
125,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
126,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
127,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
128,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
129,FEDERICO d'AUDINO,1.0,CALENDA SINDACO,2
130,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
131,FEDERICO d'AUDINO,0.0,CALENDA SINDACO,2
28,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
29,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
30,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
31,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
32,ALESSANDRO FAENZA,15.0,CALENDA SINDACO,2
33,ALESSANDRO FAENZA,6.0,CALENDA SINDACO,2
34,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
35,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
36,ALESSANDRO FAENZA,2.0,CALENDA SINDACO,2
38,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
39,ALESSANDRO FAENZA,3.0,CALENDA SINDACO,2
40,ALESSANDRO FAENZA,2.0,CALENDA SINDACO,2
41,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
42,ALESSANDRO FAENZA,1.0,CALENDA SINDACO,2
43,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
44,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
45,ALESSANDRO FAENZA,2.0,CALENDA SINDACO,2
46,ALESSANDRO FAENZA,2.0,CALENDA SINDACO,2
47,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
48,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
49,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
50,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
51,ALESSANDRO FAENZA,0.0,CALENDA SINDACO,2
