LISTA,CANDIDATO
LISTA CIVICA GUALTIERI SINDACO,LUCIANO CAVALLI
LISTA CIVICA GUALTIERI SINDACO,LUCA CHIESI
LISTA CIVICA GUALTIERI SINDACO,GIANNA COSTANTINI
LISTA CIVICA GUALTIERI SINDACO,LAURA D'ALESSIO
LISTA CIVICA GUALTIERI SINDACO,DANIELA D'ORAZIO
LISTA CIVICA GUALTIERI SINDACO,VALERIO DEL POPOLO
LISTA CIVICA GUALTIERI SINDACO,DAVIDE FEDERICI
LISTA CIVICA GUALTIERI SINDACO,EMILIANO GIOVAGNORIO
LISTA CIVICA GUALTIERI SINDACO,FLAVIO QUAGLIERO
LISTA CIVICA GUALTIERI SINDACO,SIMONE SAGNOTTI
LISTA CIVICA GUALTIERI SINDACO,SIMONETTA TROMBETTA
LISTA CIVICA GUALTIERI SINDACO,ARIANNA UGOLINI
DEMOS DEMOCRAZIA SOLIDALE,MARCO DONATI
DEMOS DEMOCRAZIA SOLIDALE,ARMANDO ALVITI
DEMOS DEMOCRAZIA SOLIDALE,FILIPPO BACCHETTI
DEMOS DEMOCRAZIA SOLIDALE,BARBARA BASSETTI
DEMOS DEMOCRAZIA SOLIDALE,MICHELE BONONI
DEMOS DEMOCRAZIA SOLIDALE,VINCENZO CORIA
DEMOS DEMOCRAZIA SOLIDALE,DOMENICO FERRELI
DEMOS DEMOCRAZIA SOLIDALE,ERIKA GAMBERALE
DEMOS DEMOCRAZIA SOLIDALE,MONICA GARATTONI
DEMOS DEMOCRAZIA SOLIDALE,GERMANO GIOVAGNORIO
DEMOS DEMOCRAZIA SOLIDALE,DARIO LAURENZI
DEMOS DEMOCRAZIA SOLIDALE,FABIO LIBERATORI
DEMOS DEMOCRAZIA SOLIDALE,SIMONA MANGANARO
DEMOS DEMOCRAZIA SOLIDALE,SILVIA MAURO
DEMOS DEMOCRAZIA SOLIDALE,SILVIA MINELLI
DEMOS DEMOCRAZIA SOLIDALE,SILVANA ROSA PESCOSOLIDO
DEMOS DEMOCRAZIA SOLIDALE,FLAVIO PIZZA
DEMOS DEMOCRAZIA SOLIDALE,GIAN MATTEO SABATINO
DEMOS DEMOCRAZIA SOLIDALE,LAILA SHAH
DEMOS DEMOCRAZIA SOLIDALE,SILVIA SILVESTRI
DEMOS DEMOCRAZIA SOLIDALE,ANTARES MORENO VALENTI
DEMOS DEMOCRAZIA SOLIDALE,FRANCESCO VENEZIANO
DEMOS DEMOCRAZIA SOLIDALE,ANNA MARIA ZIELLA
DEMOS DEMOCRAZIA SOLIDALE,FRANCESCA ZIZZA
LEGA SALVINI PREMIER,GIOVANNI PICONE
LEGA SALVINI PREMIER,VALERIA CAMPANA
LEGA SALVINI PREMIER,LUCIA BELLISTRI
LEGA SALVINI PREMIER,ANDREA CAPPOTTO
LEGA SALVINI PREMIER,MARIA CRISTINA CECCARELLI
LEGA SALVINI PREMIER,WALTER CILLAROTO
LEGA SALVINI PREMIER,AMLETO CORTESE
LEGA SALVINI PREMIER,LUIGI D'AMORE
LEGA SALVINI PREMIER,MASSIMO DEL ROSSI
LEGA SALVINI PREMIER,CRISTINA FLATI
LEGA SALVINI PREMIER,SIMONA GUIDOBALDI
LEGA SALVINI PREMIER,FABRIZIO INTINO
LEGA SALVINI PREMIER,MAILA LAMPISTI
LEGA SALVINI PREMIER,LORENZO MAULICINO
LEGA SALVINI PREMIER,ALESSANDRO RAFFAELE ETTORE MESSINA
LEGA SALVINI PREMIER,VALENTINA OLIVIERI
LEGA SALVINI PREMIER,MONICA ORTENZI
LEGA SALVINI PREMIER,CHRISTIAN PETRECCHIA
LEGA SALVINI PREMIER,MARCO POZZUOLI
LEGA SALVINI PREMIER,LUCA SALVONI
LEGA SALVINI PREMIER,ERNESTA TARQUINI
LEGA SALVINI PREMIER,ALEXANDRA VENANZI
LEGA SALVINI PREMIER,CLAUDIO VENTURA
LEGA SALVINI PREMIER,WLADYMIRO WYSOCKI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ROBERTO ALTIERI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DARIO BARONI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARCO BARRACCA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANNARITA CARLADAMI DI FRANCESCO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,RENATA CORRADINO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,RAIMONDO D'AMICO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARIO DE ROSA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANTONIO FAVALE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GABRIO FORTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,AGOSTINO FRACCASCIA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PIERLUIGI LEMBO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MAURO LIGUORI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PATRIZIA MAROCCHI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA MARTIN
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,VERONICA PAVIA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA PONZIANI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANTONELLA PONZIANI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ELISA SANDONNINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MASSIMO STRAFFI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GOFFREDO VELLUCCI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,JESSICA GRECO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO GIRELLI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,PAOLO ALBERTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANDREA BELFRONTE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIULIANO BISENTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,EITAN BONDI'
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUCA BRECCIAROLI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANTONIO CANTALUPO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FEDERICO CIOTTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LORENA CIUCCI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ELIANA ANDRADA CRECAN
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIOVANNA DE MARCHIS
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,EUGENIO DE ZULIANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ELENA DIMIAN
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LORENZO DURASTANTE
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUIGI GUIDI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DENIS KRAJA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,NICOLA ANTONIO LA FORTUNA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,AMBRA MAZZIA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALESSIA MONGHINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,EMILIANO PAESANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ROBERTA PERUFFO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALESSANDRO RINALDI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALESSANDRA RIZZO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,FEDERICA SEREGNI
LISTA CIVICA MICHETTI SINDACO,PAOLA BRUNI
LISTA CIVICA MICHETTI SINDACO,COSIMA CARBUTTI
LISTA CIVICA MICHETTI SINDACO,DANIELA CERINO
LISTA CIVICA MICHETTI SINDACO,MARCO CESAREO
LISTA CIVICA MICHETTI SINDACO,CLAUDIO CORSI
LISTA CIVICA MICHETTI SINDACO,FRANCESCO PAOLO DEL GAUDIO
LISTA CIVICA MICHETTI SINDACO,JONATHAN DI SEGNI
LISTA CIVICA MICHETTI SINDACO,ALESSIO FIORILLO
LISTA CIVICA MICHETTI SINDACO,FABRIZIO MACCHIONI
LISTA CIVICA MICHETTI SINDACO,LUCA MASTRODOMENICO
LISTA CIVICA MICHETTI SINDACO,PATRIZIA MOSCATELLI
LISTA CIVICA MICHETTI SINDACO,VALERIA PISTILLI
LISTA CIVICA MICHETTI SINDACO,DOMENICO ROSSI
LISTA CIVICA MICHETTI SINDACO,FEDERICO SACCHETTI
LISTA CIVICA MICHETTI SINDACO,RODICA STREJA
LISTA CIVICA MICHETTI SINDACO,MARCO TARTAGLIA
GIORGIA MELONI FRATELLI D'ITALIA,GIANNI DE LUCIA
GIORGIA MELONI FRATELLI D'ITALIA,FRANCO BERNARDINI
GIORGIA MELONI FRATELLI D'ITALIA,FABRIZIO BIANCO
GIORGIA MELONI FRATELLI D'ITALIA,PIERCARLO BOGGIO
GIORGIA MELONI FRATELLI D'ITALIA,SABINA BRINATI
GIORGIA MELONI FRATELLI D'ITALIA,CRISTINA CASALDI
GIORGIA MELONI FRATELLI D'ITALIA,ALEXANDRU MARIAN COLABELLI
GIORGIA MELONI FRATELLI D'ITALIA,ADA MARIA PATRIZIA de IULIO
GIORGIA MELONI FRATELLI D'ITALIA,AMEDEA di SOMMA
GIORGIA MELONI FRATELLI D'ITALIA,DEMETRIO EGIDI
GIORGIA MELONI FRATELLI D'ITALIA,CELESTINO LEONETTI
GIORGIA MELONI FRATELLI D'ITALIA,CARLO MAMMUCARI
GIORGIA MELONI FRATELLI D'ITALIA,ROBERTA MORICCIOLI
GIORGIA MELONI FRATELLI D'ITALIA,MILO MANCINI
GIORGIA MELONI FRATELLI D'ITALIA,ANTONELLA MURANO
GIORGIA MELONI FRATELLI D'ITALIA,CLAUDIA MUROLO
GIORGIA MELONI FRATELLI D'ITALIA,DANIELA PANDOLFI
GIORGIA MELONI FRATELLI D'ITALIA,ALESSANDRO PETROLI
GIORGIA MELONI FRATELLI D'ITALIA,ARCANGELO PICCA
GIORGIA MELONI FRATELLI D'ITALIA,ANDREA SALVITTI
GIORGIA MELONI FRATELLI D'ITALIA,LUCIA SBANO
GIORGIA MELONI FRATELLI D'ITALIA,CARLO SENSI
GIORGIA MELONI FRATELLI D'ITALIA,MANUEL TONATI
GIORGIA MELONI FRATELLI D'ITALIA,CRISTINA VALERI
MOVIMENTO CINQUE STELLE 2050,LORENZO DI RUSSO
MOVIMENTO CINQUE STELLE 2050,FABRIZIO TASSINI
MOVIMENTO CINQUE STELLE 2050,FEDERICA DE RUVO
MOVIMENTO CINQUE STELLE 2050,ALESSIA NATALIZI
MOVIMENTO CINQUE STELLE 2050,LEONARDO CAPUTO
MOVIMENTO CINQUE STELLE 2050,SABRINA CORMONS
MOVIMENTO CINQUE STELLE 2050,MADHAVA AIELLO
MOVIMENTO CINQUE STELLE 2050,FRANCESCA GROSSETO
MOVIMENTO CINQUE STELLE 2050,DARIO SPADACCINI
MOVIMENTO CINQUE STELLE 2050,MARIA ROSARIA LACOPO
MOVIMENTO CINQUE STELLE 2050,PIETRO SCIASCIA
MOVIMENTO CINQUE STELLE 2050,FRANCESCO DE FEO
MOVIMENTO CINQUE STELLE 2050,MADDALENA DI BARTOLOMEO
MOVIMENTO CINQUE STELLE 2050,DAVIDE PULZELLA
MOVIMENTO CINQUE STELLE 2050,SALVATORE CARDI'
MOVIMENTO CINQUE STELLE 2050,EMILIANO BELVISO
MOVIMENTO CINQUE STELLE 2050,MARIA CRISTINA CHIAPPORI
MOVIMENTO CINQUE STELLE 2050,TATIANA MENICHELLI
MOVIMENTO CINQUE STELLE 2050,DANIELA MUSSO
MOVIMENTO CINQUE STELLE 2050,ISABELLA RAGUZZI
MOVIMENTO CINQUE STELLE 2050,SILVIA CRESCIMANNO
MOVIMENTO CINQUE STELLE 2050,VALERIO MARIA VACCHINI
MOVIMENTO CINQUE STELLE 2050,MARIA NOVELLA TERRIBILI
MOVIMENTO CINQUE STELLE 2050,FRANCESCA BUSA'
LISTA CIVICA VIRGINIA RAGGI,RAIMONDO ROSSI
LISTA CIVICA VIRGINIA RAGGI,MARIA FRANCESCA BENVENUTI
LISTA CIVICA VIRGINIA RAGGI,MAURO PISTONE
LISTA CIVICA VIRGINIA RAGGI,STEFANIA SCARAMELLA
LISTA CIVICA VIRGINIA RAGGI,LUCA DI STEFANO
LISTA CIVICA VIRGINIA RAGGI,LAURA CENCI
LISTA CIVICA VIRGINIA RAGGI,FABIO FILIPPO ROSSI
LISTA CIVICA VIRGINIA RAGGI,MICHELA PETTORALI
LISTA CIVICA VIRGINIA RAGGI,STELIO VISCHETTI
LISTA CIVICA VIRGINIA RAGGI,DONATELLA D'URSO
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO CESARINI
LISTA CIVICA VIRGINIA RAGGI,VALENTINA RONCO
LISTA CIVICA VIRGINIA RAGGI,MARCO ROMANO
LISTA CIVICA VIRGINIA RAGGI,DANIELA PIERGALLINI
LISTA CIVICA VIRGINIA RAGGI,LORENZO D'AURIA
LISTA CIVICA VIRGINIA RAGGI,ANNUNZIATA GUIDONI
LISTA CIVICA VIRGINIA RAGGI,FEDERICO VALENTINI
LISTA CIVICA VIRGINIA RAGGI,FRANCESCA MARCHETTI
LISTA CIVICA VIRGINIA RAGGI,ULLAH MD.SHAHID
LISTA CIVICA VIRGINIA RAGGI,ANTONELLA MORELLI
LISTA CIVICA VIRGINIA RAGGI,MASSIMILIANO ENEI
LISTA CIVICA VIRGINIA RAGGI,GIORGIO PIETROBELLI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIULIO GONNELLA
