LISTA,CANDIDATO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LUISA VAGLIVIELLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCA BRUNI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIANDANIELE GIAMPAOLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLA GAMBELLINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FERDINANDO ROSSI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GAIA LIA BARTOLUCCI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LORENZO CURCI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MATTEO LOMBARDI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,EMANUELE CHIEPPA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,VALENTINA CIPRIANI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LEONILDO MAURI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SILIA LATTANZI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CLAUDIO GUIDOTTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,BARBARA MARROCCO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIORGIO GIANNINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCA TURCHI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SOFIA ABETI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MASSIMILIANO BRANDI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,PAOLO BRUGNETTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MIRKO BUCCI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANTONELLO CAMPITIELLO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,IACOPO CARLODALATRI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LAURA FORTUNATO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANDREA FOSCARINI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,VANESSA GIANSERRA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ALESSANDRO GIGLIOTTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,MARIA GRAVANO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ANTONIO GUARIGLIA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ELISABETTA LIO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,SALVATORE LONARDO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,PATRIZIA MANDOLARO
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIULIANO MANNONI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIULIA NARDIS
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,AUDINO PORCU
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,REGINA DE FATIMA PROFETA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,GIUSEPPE PUGLIESI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,THOMAS QUADRANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,DAVIDE SCACCHETTI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,CATIA SERRANI
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,ROCCO VERDURA
FORZA ITALIA - BERLUSCONI PER MICHETTI - LIBERTAS - UNIONE,LUIGI VIVIRITO
LISTA CIVICA MICHETTI SINDACO,LUCIANO ADDANTE
LISTA CIVICA MICHETTI SINDACO,RAFFAELE BONUCCI
LISTA CIVICA MICHETTI SINDACO,RICCARDO BRIGATO
LISTA CIVICA MICHETTI SINDACO,GIOVANNA CAPEZZONI
LISTA CIVICA MICHETTI SINDACO,MASSIMO CARDINALI
LISTA CIVICA MICHETTI SINDACO,IOLE CIANI
LISTA CIVICA MICHETTI SINDACO,SUSANA LUJAN CREA
LISTA CIVICA MICHETTI SINDACO,LUCA DI RONZA
LISTA CIVICA MICHETTI SINDACO,GIULIO FIDATI
LISTA CIVICA MICHETTI SINDACO,MONICA FIORENTINI
LISTA CIVICA MICHETTI SINDACO,BARBARA PASQUINI
LISTA CIVICA MICHETTI SINDACO,ATTILIO PIAZZA O SED
LISTA CIVICA MICHETTI SINDACO,ALESSANDRO RAMACCINI
LISTA CIVICA MICHETTI SINDACO,ALESSANDRO REMINI
LISTA CIVICA MICHETTI SINDACO,GIANFRANCA TRACCI
LISTA CIVICA MICHETTI SINDACO,MASSIMILIANO VITALE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARZIA BOLDRINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO BONDOLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANNA MARIA CAPPELLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA CIOLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PAOLA CONSORTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANDREA COSTA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ORAZIO DELL'AVERSANO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIORGIO de LORENZO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ISABELLA FABRO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANTONIO MARSON
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MANOLO MATIOTTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA MARIA MONTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FABIO MOSTARDA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO PARISI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCIANA PEA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCIANO PETRINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CARMINE SALERNO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSIO SALUSTRI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIO SALVITTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ANDREA SEVERONI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARINELLA ZACCAGNINI
LEGA SALVINI PREMIER,RITA ANGELINI
LEGA SALVINI PREMIER,FEDERICA ABBATE
LEGA SALVINI PREMIER,HONORIUS BARNISCA
LEGA SALVINI PREMIER,ALESSANDRO BRESIL
LEGA SALVINI PREMIER,VALERIO CERRACCHIO
LEGA SALVINI PREMIER,PAOLO COMPLE
LEGA SALVINI PREMIER,DANILO COSTONE
LEGA SALVINI PREMIER,TIZIANA COTOGNO
LEGA SALVINI PREMIER,STEFANO D'AMICO
LEGA SALVINI PREMIER,LAURA DELL'ISOLA
LEGA SALVINI PREMIER,FELICIANO GIOBERTI
LEGA SALVINI PREMIER,CARLA LANZIMANDO
LEGA SALVINI PREMIER,GLORIA MAZZEO
LEGA SALVINI PREMIER,GIANMARCO MERCURI
LEGA SALVINI PREMIER,ILARIA MISANTONI
LEGA SALVINI PREMIER,MARCO PALAZZI
LEGA SALVINI PREMIER,PAOLO PASCARIELLO
LEGA SALVINI PREMIER,MARZIALE PAVANI
LEGA SALVINI PREMIER,MASSIMILIANO PIETRARELLI
LEGA SALVINI PREMIER,PAOLA MARIA QUARANTA
LEGA SALVINI PREMIER,ANDREA QUARESIMA
LEGA SALVINI PREMIER,ELISE RUSSO
LEGA SALVINI PREMIER,ALESSANDRO MARIA TERRA
LEGA SALVINI PREMIER,SUSANNA ZORZI
GIORGIA MELONI FRATELLI D'ITALIA,ALBERTO MARIANI
GIORGIA MELONI FRATELLI D'ITALIA,STEFANO ODDO
GIORGIA MELONI FRATELLI D'ITALIA,MASSIMILIANO PIRANDOLA
GIORGIA MELONI FRATELLI D'ITALIA,MARIA VALERIA BARBONETTI
GIORGIA MELONI FRATELLI D'ITALIA,LUCA BEDINI
GIORGIA MELONI FRATELLI D'ITALIA,GESSICA BERTOLLINI
GIORGIA MELONI FRATELLI D'ITALIA,FEDERICO BRACCONERI
GIORGIA MELONI FRATELLI D'ITALIA,FRANCESCO CATALDO
GIORGIA MELONI FRATELLI D'ITALIA,MORENA CAVARICCI
GIORGIA MELONI FRATELLI D'ITALIA,GIOVANNI ANTONIO COSSU
GIORGIA MELONI FRATELLI D'ITALIA,EDOARDO DE GENNARO
GIORGIA MELONI FRATELLI D'ITALIA,PAOLO EGIZI
GIORGIA MELONI FRATELLI D'ITALIA,SABINA FATTIBENE
GIORGIA MELONI FRATELLI D'ITALIA,NATALE FERRARO
GIORGIA MELONI FRATELLI D'ITALIA,BARBARA GAMBERINI
GIORGIA MELONI FRATELLI D'ITALIA,FLAVIA GUIDI
GIORGIA MELONI FRATELLI D'ITALIA,ANGELO IORI
GIORGIA MELONI FRATELLI D'ITALIA,GIOVANNI MECOZZI
GIORGIA MELONI FRATELLI D'ITALIA,MANUEL MILANI
GIORGIA MELONI FRATELLI D'ITALIA,SHEILA MORAZZANO
GIORGIA MELONI FRATELLI D'ITALIA,MARIA GRAZIA RICCIARDI
GIORGIA MELONI FRATELLI D'ITALIA,VALERIO TERENZI
GIORGIA MELONI FRATELLI D'ITALIA,VALENTINA TORRESI
GIORGIA MELONI FRATELLI D'ITALIA,MONICA TRIPODI
MOVIMENTO CINQUE STELLE 2050,ROBERTA BOSCHETTI
MOVIMENTO CINQUE STELLE 2050,FABIO D'ANGELO
MOVIMENTO CINQUE STELLE 2050,LUCIANO NATICCHIONI
MOVIMENTO CINQUE STELLE 2050,SAMANTHA CINI
MOVIMENTO CINQUE STELLE 2050,SANDRO CHINNI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO VOLPI
MOVIMENTO CINQUE STELLE 2050,ALESSIA DE CAROLI
MOVIMENTO CINQUE STELLE 2050,HERNAN ARIEL DE LUCA
MOVIMENTO CINQUE STELLE 2050,EDWARD FRANCIS WOJTAROWICZ
MOVIMENTO CINQUE STELLE 2050,ANTONIETTA ANGELA D'ALFONSO
MOVIMENTO CINQUE STELLE 2050,ALESSIO CAPONE
MOVIMENTO CINQUE STELLE 2050,DARIO PIERI BUTI
MOVIMENTO CINQUE STELLE 2050,ELEONORA DI MAULO
MOVIMENTO CINQUE STELLE 2050,MARIO PACIONI
MOVIMENTO CINQUE STELLE 2050,GIUSEPPE CORTELLESSA
MOVIMENTO CINQUE STELLE 2050,MARTINA VALERI
MOVIMENTO CINQUE STELLE 2050,FURIO MARCO VITRO'
MOVIMENTO CINQUE STELLE 2050,SARA POMPILI
MOVIMENTO CINQUE STELLE 2050,SILVIA MAZZOLANI
MOVIMENTO CINQUE STELLE 2050,FEDERICO AMATO
MOVIMENTO CINQUE STELLE 2050,MARIA GABRIELLA VITALI
MOVIMENTO CINQUE STELLE 2050,ALESSIO MARSILI
MOVIMENTO CINQUE STELLE 2050,WILLIAM LOTTA
LISTA CIVICA VIRGINIA RAGGI,JACOPO COLALONGO
LISTA CIVICA VIRGINIA RAGGI,ANTONIO STRILLACCI
LISTA CIVICA VIRGINIA RAGGI,FEDERICA PUCCINI
LISTA CIVICA VIRGINIA RAGGI,CRISTIANO ROMAGNOLI
LISTA CIVICA VIRGINIA RAGGI,DONATELLA CARINCI
LISTA CIVICA VIRGINIA RAGGI,RAIMONDO ROSSI
LISTA CIVICA VIRGINIA RAGGI,CARLO PISANIELLO
LISTA CIVICA VIRGINIA RAGGI,CRISTIANO SAGNOTTI
LISTA CIVICA VIRGINIA RAGGI,CARMELO CIRAULO
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO BOERIO
LISTA CIVICA VIRGINIA RAGGI,MASSIMILIANO ENEI
LISTA CIVICA VIRGINIA RAGGI,ALFREDO SANTOLOCI
LISTA CIVICA VIRGINIA RAGGI,FABRIZIO TULLI
LISTA CIVICA VIRGINIA RAGGI,MAHFUZ ALI
LISTA CIVICA VIRGINIA RAGGI,ANTONIO SETTE
LISTA CIVICA VIRGINIA RAGGI,MARIA CRISTINA GALATI
LISTA CIVICA VIRGINIA RAGGI,ANNA BERTUCCI
LISTA CIVICA VIRGINIA RAGGI,VIVIANA FOSCHI
LISTA CIVICA VIRGINIA RAGGI,MARIA FRANCESCA BENVENUTI
LISTA CIVICA VIRGINIA RAGGI,FRANCA BENFENATI
LIBERISTI ITALIANI,ALESSANDRA BALDASSARI
LIBERISTI ITALIANI,GIULIANA GALLI
LIBERISTI ITALIANI,RICCARDO FRONTONI
LIBERISTI ITALIANI,GIANLUCA IMOLESI
LIBERISTI ITALIANI,MATTEO MARONGIU
LIBERISTI ITALIANI,FRANCESCA DE ANGELIS
LIBERISTI ITALIANI,STEFANO SPARAPANO
LIBERISTI ITALIANI,DAVIDE CAPERNA
LIBERISTI ITALIANI,BEATRICE COCO
LIBERISTI ITALIANI,PASQUALE MAURIZIO LORIA
LIBERISTI ITALIANI,ROBERTA IANNA
LIBERISTI ITALIANI,CRISTINA SPARVIERI
LIBERISTI ITALIANI,MARIO SABBATINI
LIBERISTI ITALIANI,FABIO TIDEI
LIBERISTI ITALIANI,PIETRO VERDECCHIA
LIBERISTI ITALIANI,ANTONELLA AURELI
RICONQUISTARE L'ITALIA,GABRIELE MORACCI
RICONQUISTARE L'ITALIA,LUCIO DI GIULIANTONIO
RICONQUISTARE L'ITALIA,LIBORIO CRAPAROTTA
RICONQUISTARE L'ITALIA,MAURIZIO LO VETRO
RICONQUISTARE L'ITALIA,ROBERTO BARONI
RICONQUISTARE L'ITALIA,DEANNA DEL FRATE
RICONQUISTARE L'ITALIA,GIROLAMO ALTAMORE
RICONQUISTARE L'ITALIA,DOMENICO FULGENZI
RICONQUISTARE L'ITALIA,MARTA ANOJA
RICONQUISTARE L'ITALIA,SARA LOI
RICONQUISTARE L'ITALIA,MAURIZIO DAMIANI
RICONQUISTARE L'ITALIA,SILVIA CASTRIOTTA
RICONQUISTARE L'ITALIA,ROBERTO BERARDELLI
RICONQUISTARE L'ITALIA,MONICA MANCINI
RICONQUISTARE L'ITALIA,SERENA MASCIOLI
RICONQUISTARE L'ITALIA,ANTONIO GISONNI
RICONQUISTARE L'ITALIA,CRISTINA CURATOLO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,TIZIANA ULERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIO FINOCCHIARO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ENRICO STRINA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,TIZIANA CAPOMASSI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,EMANUELA CHIAPPINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIO EUSTACHIO DE BELLIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA GRAZIA DE BENEDETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BIAGIO DE MASI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,SUSANNA DI FOLCO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MASSIMO FATTORI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PIERO FRONTONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,NICOLA NARDI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,DOMENICO PALUMBO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GLORIA MARIA PICHARDO ARCE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALICE ROSSETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MAURO TELARO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,OLGA TEPORDEI
REVOLUZIONE CIVICA,CAROLINA HOFSTETTER
REVOLUZIONE CIVICA,LUCIANO GRANARA
REVOLUZIONE CIVICA,VISSIA LOZZI
REVOLUZIONE CIVICA,FRANCA GUERRINI
REVOLUZIONE CIVICA,MIRANDA FILIPPETTI
REVOLUZIONE CIVICA,DANIELE BIANCHI
REVOLUZIONE CIVICA,EGIDIO FRANCESCO D'ELIA
REVOLUZIONE CIVICA,ROBERTA SICURANZA
REVOLUZIONE CIVICA,ROBERTO ALBANESE
REVOLUZIONE CIVICA,FILOMENA CELIO
REVOLUZIONE CIVICA,RAFFAELLA GRANCINI
REVOLUZIONE CIVICA,ROBERTO HADDAD
REVOLUZIONE CIVICA,MASSIMO D'AQUINO
REVOLUZIONE CIVICA,STEFANO RINALDI
REVOLUZIONE CIVICA,CARLO LUCANTONIO
REVOLUZIONE CIVICA,LORENZO SICILIANO
REVOLUZIONE CIVICA,MAURILIO BONAIUTO
CALENDA SINDACO,FABIO GRIMALDI
CALENDA SINDACO,DEBORA SANSAINI
CALENDA SINDACO,CRISTIANA BADIALI
CALENDA SINDACO,CONCETTA BIANCO
CALENDA SINDACO,STEFANIA BUCCIOLI
CALENDA SINDACO,MARCO CARINO
CALENDA SINDACO,JACOPO CELLETTI
CALENDA SINDACO,ANTONIO d'ANGELA
CALENDA SINDACO,ALESSANDRA DE LUCA
CALENDA SINDACO,DANIELA DI MARINO
CALENDA SINDACO,TOMMASO DI PROSPERO
