LISTA,CANDIDATO
PROGETTO CIVICO ATTIVA ROMA,VALENTINA ASTA
PROGETTO CIVICO ATTIVA ROMA,ROSSANA BORTOLIN
PROGETTO CIVICO ATTIVA ROMA,BIANCA SIMONELLI
PROGETTO CIVICO ATTIVA ROMA,GIULIO GIANNELLA
PROGETTO CIVICO ATTIVA ROMA,ANTONELLA BORZI
PROGETTO CIVICO ATTIVA ROMA,MARCELLO MINNITI
PROGETTO CIVICO ATTIVA ROMA,FRANCESCA TRAVALLONI
PROGETTO CIVICO ATTIVA ROMA,VALERIO FABI
PROGETTO CIVICO ATTIVA ROMA,IOLANDA SPOLETINI
PROGETTO CIVICO ATTIVA ROMA,ELISA NEMIZ
PROGETTO CIVICO ATTIVA ROMA,FABRIZIO RANZANI
PROGETTO CIVICO ATTIVA ROMA,GIULIA GIORDANO
PROGETTO CIVICO ATTIVA ROMA,CARMELINA ARIOSTO
PROGETTO CIVICO ATTIVA ROMA,FIORENZO AMBROGIANO
PROGETTO CIVICO ATTIVA ROMA,SIMONETTA SIMEONI
PROGETTO CIVICO ATTIVA ROMA,MARIA GRAZIA DANESI
PROGETTO CIVICO ATTIVA ROMA,COSIMO FORLEO
PROGETTO CIVICO ATTIVA ROMA,FEDERICA CARNEVALE
PROGETTO CIVICO ATTIVA ROMA,CINZIA IANNI
PROGETTO CIVICO ATTIVA ROMA,MARCO VESTRI
PROGETTO CIVICO ATTIVA ROMA,MARIA LO FIEGO
PROGETTO CIVICO ATTIVA ROMA,VITTORIO DI MENNO DI BUCCHIANICO
PROGETTO CIVICO ATTIVA ROMA,BARBARA PARATORE
PROGETTO CIVICO ATTIVA ROMA,LUCA MINIERO
PROGETTO CIVICO ATTIVA ROMA,NOEMI LONGO
PROGETTO CIVICO ATTIVA ROMA,CRISTINA PASQUAZI
PROGETTO CIVICO ATTIVA ROMA,SANDRA TOPA
MOVIMENTO IDEA SOCIALE M.I.S.,NICOLA DE ANGELIS
MOVIMENTO IDEA SOCIALE M.I.S.,GRAZIELLA PRALI
MOVIMENTO IDEA SOCIALE M.I.S.,VALENTINA ANGELONI
MOVIMENTO IDEA SOCIALE M.I.S.,MAURO BARTOLI
MOVIMENTO IDEA SOCIALE M.I.S.,MASSIMILIANO CACIOLO
MOVIMENTO IDEA SOCIALE M.I.S.,STEFANIA CAMODECA
MOVIMENTO IDEA SOCIALE M.I.S.,ANDREA CANARIS
MOVIMENTO IDEA SOCIALE M.I.S.,GIANFRANCO CAPOROSSI
MOVIMENTO IDEA SOCIALE M.I.S.,PAOLO CARNEVALE
MOVIMENTO IDEA SOCIALE M.I.S.,STEFANO CIMA
MOVIMENTO IDEA SOCIALE M.I.S.,FRANCESCO DESSI'
MOVIMENTO IDEA SOCIALE M.I.S.,ROBERTO DI CLEMENTE
MOVIMENTO IDEA SOCIALE M.I.S.,SALVATORE GIUSTINIANO
MOVIMENTO IDEA SOCIALE M.I.S.,ROBERTA GRAMMAROLI
MOVIMENTO IDEA SOCIALE M.I.S.,CIRO LONGO
MOVIMENTO IDEA SOCIALE M.I.S.,MARGHERITA MANCINI
MOVIMENTO IDEA SOCIALE M.I.S.,SILVANA NAPOLI
MOVIMENTO IDEA SOCIALE M.I.S.,ANGELO OLIVERI
MOVIMENTO IDEA SOCIALE M.I.S.,RICCARDO ORSINI
MOVIMENTO IDEA SOCIALE M.I.S.,MAURA RAMAZZOTTI
MOVIMENTO IDEA SOCIALE M.I.S.,ANTONIO RUGGIERO
MOVIMENTO IDEA SOCIALE M.I.S.,ANTONIO SORDI
MOVIMENTO IDEA SOCIALE M.I.S.,MIRJANA VESKOV
MOVIMENTO IDEA SOCIALE M.I.S.,PIETRO PAOLO MORELLI
MOVIMENTO IDEA SOCIALE M.I.S.,ALESSANDRO ROSELLI
MOVIMENTO IDEA SOCIALE M.I.S.,SIUZANNA EL BURAWI
MOVIMENTO IDEA SOCIALE M.I.S.,SILVIA SAGNOTTI
MOVIMENTO IDEA SOCIALE M.I.S.,VIORICA MARIUTA
MOVIMENTO IDEA SOCIALE M.I.S.,LIUDMILA VARKULENETS
MOVIMENTO IDEA SOCIALE M.I.S.,MARZIA DE ANGELIS
MOVIMENTO IDEA SOCIALE M.I.S.,CARMINE NAPOLI
MOVIMENTO IDEA SOCIALE M.I.S.,FRANCESCO OLIVERI
MOVIMENTO IDEA SOCIALE M.I.S.,NICOLO' DI PISA
MOVIMENTO IDEA SOCIALE M.I.S.,ALBERTO NICOLAS NABORRE
MOVIMENTO IDEA SOCIALE M.I.S.,MAURIZIO OLIVERI
MOVIMENTO IDEA SOCIALE M.I.S.,TANIA SANELLI
MOVIMENTO IDEA SOCIALE M.I.S.,LUCIA BELLAVIA
MOVIMENTO IDEA SOCIALE M.I.S.,DANIELE CHIOFALO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,STEFANO ARDIZZONE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ROBERTO BALDASSARRE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSANDRO BALLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSANDRA BALZANO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SILVIO BARONE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ZAIRA BARTUCCA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIORGIO BELTRAME
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA BOCCHI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUCA BONANNI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCO BONDOLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,BRIGITTE CARBONARI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIOVANNI PIETRO CALELLA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,VANESSA CHERUBINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ADRIANO CIAMEI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,BENITO CORRADINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SIMONE CRISTINA DE PINHO TAVARES
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ETTORE DE VITO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCO DEIANA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DANIELE DRAGONE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSIO DULIZIA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,VITALIANA ESPOSITO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,PASQUALE CARLO FAILLACI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARIO ISIDORO FALCO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FABIO FIESOLE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LUIGI FRATINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,IVANO GRAZIOSI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,DAVIDE LEONCAVALLO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ROBERTO LITTA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MAURIZIO LOMBARDI LEONARDI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,LAURA MARCHESE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MARIA LUISA LO MONTE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FLOR EMPERATRIZ MENDOZA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ADRIANA PALLADINO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SIMONE PALOMBI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SERENA PETRELLA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSANDRO PRUDENTE
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,NICOLETTA QUINZIATO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,ALESSANDRO RUBINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SILVIA SCOLARI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,FRANCESCA SINATO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIO TESTA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,AGOSTINO TRIDICO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GERARDO VALENTINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,MAURO VENNARINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GUIDO ZANOBINI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CINZIA MARTIN
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALBERTO BENZONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BERNARDO ROSSI DORIA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MICHELA BECCHIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIULIA PEZZELLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,Domenico ARTUSA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,AURO BIZZONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANGELO CAPUTO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCO CARRARO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PATRIZIA CECCONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIORGIO OMAR CERIANI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MASSIMILIANO CICCAZZO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCIA DE CONTERIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BIAGIO DE MASI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIULIA DE SANTIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,AGNESE DELL'UNTO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,SIMONE DI CESARE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,CLEOFE FREZZA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,CRISTINA GRANDI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PALMA MANUELA GRANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANDREA ILARI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STELLA ISACCHINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA CRISTINA LAVECCHIA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIUSEPPE LIPARI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCELLO LUCA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROBERTA LUTTA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FEDERICO MANCINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,HERTA MANENTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALESSIO MARINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MATTEO MASSIMI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STEFANIA MAZZONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCA MORANTE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,VITO MELONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROBERTO MOREA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROSANGELA MURA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MICHELE ELIGIO PALERMO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCA PALERMO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PAOLO PIETRANGELI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STEFANO PROIETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BEATRICE RIDOLFI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ELIO ROMANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,RAFFAELE SCHETTINO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,SANDRA SIMONETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,SARA SPERA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ELISABETTA STANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALESSANDRO TONUCCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,TIZIANA ULERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCIANA ALBA VASTANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROBERTO VILLANI
PARTITO DELLE BUONE MANIERE,DALILA GALLOZZI
PARTITO DELLE BUONE MANIERE,MICHELE PELLEGRINO
PARTITO DELLE BUONE MANIERE,MARIA PIA PONTILLO
PARTITO DELLE BUONE MANIERE,ROCCO STRIANO
PARTITO DELLE BUONE MANIERE,MARIA FARINA
PARTITO DELLE BUONE MANIERE,GIOVANNI MAGGI
PARTITO DELLE BUONE MANIERE,MARIA GIUSEPPINA RAUCCI
PARTITO DELLE BUONE MANIERE,MICHELE ACANFORA
PARTITO DELLE BUONE MANIERE,MARTA RACIUOPPOLO
PARTITO DELLE BUONE MANIERE,ALBERTO PELLEGRINO
PARTITO DELLE BUONE MANIERE,ANTONELLA PICCIRILLO
PARTITO DELLE BUONE MANIERE,CARLO PELLEGRINO
PARTITO DELLE BUONE MANIERE,ROSANGELA BARRA
PARTITO DELLE BUONE MANIERE,MARIO CENTORE
PARTITO DELLE BUONE MANIERE,GIULIA CASTELLI
PARTITO DELLE BUONE MANIERE,RAFFAELE PICOZZI
PARTITO DELLE BUONE MANIERE,SILVIA BAMUNDO
PARTITO DELLE BUONE MANIERE,RICCARDO MORGILLO
PARTITO DELLE BUONE MANIERE,ROSA FERRAJOLO
PARTITO DELLE BUONE MANIERE,GIUSEPPE GALLOZZI
PARTITO DELLE BUONE MANIERE,OLIMPIA FERRAIOLO
PARTITO DELLE BUONE MANIERE,FIORELLA VIRGILIO
PARTITO DELLE BUONE MANIERE,ALESSANDRO CIRIACO
PARTITO DELLE BUONE MANIERE,MANUEL MORGILLO
PARTITO DELLE BUONE MANIERE,SERGIO PICOZZI
PARTITO DELLE BUONE MANIERE,GIANLUCA DI BENEDETTO
PARTITO DELLE BUONE MANIERE,GIUSEPPINA COTRONESE
PARTITO DELLE BUONE MANIERE,MARIO DI BENEDETTO
PARTITO DELLE BUONE MANIERE,ANDREA SPINA
PARTITO DELLE BUONE MANIERE,MICHELE AURICCHIO
PARTITO DELLE BUONE MANIERE,ANTONIETTA BENFATTO
PARTITO DELLE BUONE MANIERE,GIUSEPPE ANDREA AURICCHIO
PARTITO DELLE BUONE MANIERE,ROBERTA AURICCHIO
PARTITO DELLE BUONE MANIERE,DIANA DE SANTO
MPL MOVIMENTO POLITICO LIBERTAS,ANTONIO FIERRO
MPL MOVIMENTO POLITICO LIBERTAS,IFTAKHAR AHAMAD
MPL MOVIMENTO POLITICO LIBERTAS,ALESSANDRO BONATI
MPL MOVIMENTO POLITICO LIBERTAS,FIORELLA BUZZI
MPL MOVIMENTO POLITICO LIBERTAS,LAURA CALDARA
MPL MOVIMENTO POLITICO LIBERTAS,PAOLA CECCOTTI
MPL MOVIMENTO POLITICO LIBERTAS,ANNAMARIA CELANO
MPL MOVIMENTO POLITICO LIBERTAS,DEBORAH D'ANGELO
MPL MOVIMENTO POLITICO LIBERTAS,EMMANUEL EKWURU
MPL MOVIMENTO POLITICO LIBERTAS,MASSIMO ESPOSITO
MPL MOVIMENTO POLITICO LIBERTAS,ALFONSO FERRARA
MPL MOVIMENTO POLITICO LIBERTAS,GIUSEPPE GHERARDI
MPL MOVIMENTO POLITICO LIBERTAS,GIANFRANCO FRANCO
MPL MOVIMENTO POLITICO LIBERTAS,MARIACHIARA GREGORACI
MPL MOVIMENTO POLITICO LIBERTAS,ALDA HALLUNI
MPL MOVIMENTO POLITICO LIBERTAS,K M LOKMAN HUSSAIN
MPL MOVIMENTO POLITICO LIBERTAS,CIRO IMPERATO
MPL MOVIMENTO POLITICO LIBERTAS,GISELA JOSEFINA LOPEZ
MPL MOVIMENTO POLITICO LIBERTAS,ELEONORA LO MONACO
MPL MOVIMENTO POLITICO LIBERTAS,ELVIRA LO SCHIAVO
MPL MOVIMENTO POLITICO LIBERTAS,GIOVANNI MAGLI
MPL MOVIMENTO POLITICO LIBERTAS,ILARIA MARCHEI
MPL MOVIMENTO POLITICO LIBERTAS,WADUD MIAH
MPL MOVIMENTO POLITICO LIBERTAS,DANIELE MOLINA
MPL MOVIMENTO POLITICO LIBERTAS,GIOVANNI MARIA MORANI
MPL MOVIMENTO POLITICO LIBERTAS,SAADIA MESKI
MPL MOVIMENTO POLITICO LIBERTAS,SPERANTA PARAEAC
MPL MOVIMENTO POLITICO LIBERTAS,ARCANGELA PETRINO
MPL MOVIMENTO POLITICO LIBERTAS,RICCARDO QUACQUARELLI
MPL MOVIMENTO POLITICO LIBERTAS,ROSA QUACQUARELLI
MPL MOVIMENTO POLITICO LIBERTAS,CINZIA RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,MARIA RITA RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,NEMESIO RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,INES ROSSI
MPL MOVIMENTO POLITICO LIBERTAS,ANNAMARIA SCHIAVULLI
MPL MOVIMENTO POLITICO LIBERTAS,FRANCESCO TROVALUSCI
MPL MOVIMENTO POLITICO LIBERTAS,ERMENGARDA VANZETTA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EDOARDO MARIA CARPINETI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LAURA TERRANA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIANO CASTRO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANDREA TURCO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MASSIMO BOSCHI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANGELO DE SANTIS
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MONICA PANNACCI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MAURO ROTUNNO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANDREA GREFFI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ELEONORA ANTONUCCI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,PAOLO COSCIONE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRA TRIGILA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIUSEPPE ROTUNNO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SILVIO ROSSI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ROSELLA SANTELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CRISTIANO FIORI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MAURO CANGINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CLAUDIO MATTEODA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA RITA MARINETTI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MASSIMO NARDIELLO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARCO PETRIZZELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA ELISA ARRABITO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCA LEONI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SIMONE SVELTO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,NICOLETTA ROSSI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CHIARA SANMORI'
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,Jacqueline Roxana QUIMI CATALAN
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GENNARO CONTARDI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FILOMENA MARENGO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARCO RONCHINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ELISABETTA DEL PO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CLAUDIO RIDOLFI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIOVANNI BUONSANTI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIA SCALONE DI MONTELAURO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FAUSTO DESIDERI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUISA TOTINO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SILVIA PARDOLESI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,VINCENZO BASILE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FLORIANA CECCARELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CLAUDIO DI NAPOLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SERGIO NICOLAMME
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SIMONE DEL BROCCO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ILARIA MINOSSE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSIO ABOAF
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCO MARIA SANNA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLO DELL'OLMO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,STEFANO PALLINI
DEMOS DEMOCRAZIA SOLIDALE,PAOLO CIANI
DEMOS DEMOCRAZIA SOLIDALE,NICOLA ACCARINO
DEMOS DEMOCRAZIA SOLIDALE,ZEINAB AHMED DOLAL
DEMOS DEMOCRAZIA SOLIDALE,MARIAM SALEM MOHAMED SALEM ALI
DEMOS DEMOCRAZIA SOLIDALE,FILIPPO BACCHETTI
DEMOS DEMOCRAZIA SOLIDALE,ANALIZA CEPILLO BUENO
DEMOS DEMOCRAZIA SOLIDALE,ALDO CAVALLO
DEMOS DEMOCRAZIA SOLIDALE,ALESSIO COLLACCHI
DEMOS DEMOCRAZIA SOLIDALE,FABIO MASSIMO CORSI
DEMOS DEMOCRAZIA SOLIDALE,ROBERTO CRISTOFORI
DEMOS DEMOCRAZIA SOLIDALE,SABRINA DE FEDERICIS
DEMOS DEMOCRAZIA SOLIDALE,NICOLA DI FLORA
DEMOS DEMOCRAZIA SOLIDALE,MARIA GIUSEPPINA DI MONTE
DEMOS DEMOCRAZIA SOLIDALE,MARCO DONATI
DEMOS DEMOCRAZIA SOLIDALE,BARBARA FUNARI
DEMOS DEMOCRAZIA SOLIDALE,ROSARIA GAROZZO
DEMOS DEMOCRAZIA SOLIDALE,MALENA HALILOVIC
DEMOS DEMOCRAZIA SOLIDALE,MARIA IOANNILLI
DEMOS DEMOCRAZIA SOLIDALE,DARIO LAURENZI
DEMOS DEMOCRAZIA SOLIDALE,ANDREA LEMMA
DEMOS DEMOCRAZIA SOLIDALE,MARINO LIZZA
DEMOS DEMOCRAZIA SOLIDALE,GIULIA MACCAURO
DEMOS DEMOCRAZIA SOLIDALE,ANDREA MASULLO
DEMOS DEMOCRAZIA SOLIDALE,AMERIGO MIZZON
DEMOS DEMOCRAZIA SOLIDALE,ADRIAN NICOLAE NITA
DEMOS DEMOCRAZIA SOLIDALE,ANTONELLA ONORI
DEMOS DEMOCRAZIA SOLIDALE,GOTTARDO PALLASTRELLI DI CELLERI
DEMOS DEMOCRAZIA SOLIDALE,GIANCARLO PENZA
DEMOS DEMOCRAZIA SOLIDALE,MAURA PEPPOLONI
DEMOS DEMOCRAZIA SOLIDALE,KANNANGARAGE KULASIRI INDRANANDA PERERA
DEMOS DEMOCRAZIA SOLIDALE,VALERIO PERUZZI
DEMOS DEMOCRAZIA SOLIDALE,SILVANA ROSA PESCOSOLIDO
DEMOS DEMOCRAZIA SOLIDALE,SANDRO PETROLATI
DEMOS DEMOCRAZIA SOLIDALE,FABRIZIO PIEMONTESE
DEMOS DEMOCRAZIA SOLIDALE,BRUNO PIETROBONO
DEMOS DEMOCRAZIA SOLIDALE,FLAVIO PIZZA
DEMOS DEMOCRAZIA SOLIDALE,BARBARA RADDI
DEMOS DEMOCRAZIA SOLIDALE,DIEGO ROMEO
DEMOS DEMOCRAZIA SOLIDALE,GIANCARLO RUSSO
DEMOS DEMOCRAZIA SOLIDALE,GIAN MATTEO SABATINO
DEMOS DEMOCRAZIA SOLIDALE,STEFANIA SCARDALA
DEMOS DEMOCRAZIA SOLIDALE,TIZIANO SCARPARO
DEMOS DEMOCRAZIA SOLIDALE,ANTONIO SEGATORI
DEMOS DEMOCRAZIA SOLIDALE,STEFANO SPINELLI
DEMOS DEMOCRAZIA SOLIDALE,FRANCESCO TIERI
DEMOS DEMOCRAZIA SOLIDALE,GIADA TRAVAGLINI
DEMOS DEMOCRAZIA SOLIDALE,STEFANO VELLA
DEMOS DEMOCRAZIA SOLIDALE,FRANCESCO VENEZIANO
LISTA CIVICA GUALTIERI SINDACO,MONICA LUCARELLI
LISTA CIVICA GUALTIERI SINDACO,TOMMASO AMODEO
LISTA CIVICA GUALTIERI SINDACO,GIULIO ANTICOLI
LISTA CIVICA GUALTIERI SINDACO,MARCO ANTONELLI
LISTA CIVICA GUALTIERI SINDACO,CARMINE BARBATI
LISTA CIVICA GUALTIERI SINDACO,GIOVANNI BATTISTONI
LISTA CIVICA GUALTIERI SINDACO,GERMANO BERNARDINI
LISTA CIVICA GUALTIERI SINDACO,LUCA BERTOZZI
LISTA CIVICA GUALTIERI SINDACO,TOMMASO BOCCHETTI
LISTA CIVICA GUALTIERI SINDACO,PAOLO PIETRO BRUNO
