SEZIONE,CANDIDATO,PREFERENZE,LISTA,MUNICIPIO
1749,CAMILLA ALBERTI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1750,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1751,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1752,CAMILLA ALBERTI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1753,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1754,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1756,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1758,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1759,CAMILLA ALBERTI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1760,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1761,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1763,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1937,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1938,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1939,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1940,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1941,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1942,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1943,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1944,CAMILLA ALBERTI,2.0,MOVIMENTO CINQUE STELLE 2050,13
1945,CAMILLA ALBERTI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1946,CAMILLA ALBERTI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1947,CAMILLA ALBERTI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1273,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1722,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1723,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1724,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1725,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1726,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1727,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1728,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1729,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1731,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1732,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1733,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1734,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1735,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1736,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1737,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1738,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1739,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1740,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1741,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1742,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1743,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1744,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1745,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1746,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1747,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1748,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1749,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1750,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1751,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1752,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1753,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1754,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1756,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1758,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1759,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1760,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1761,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1763,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1937,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1938,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1939,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1940,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1941,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1942,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1943,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1944,CRISTIANO ALVITI,2.0,MOVIMENTO CINQUE STELLE 2050,13
1945,CRISTIANO ALVITI,2.0,MOVIMENTO CINQUE STELLE 2050,13
1946,CRISTIANO ALVITI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1947,CRISTIANO ALVITI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1273,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1722,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1723,ANGELICA ARDOVINO,2.0,MOVIMENTO CINQUE STELLE 2050,13
1724,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1725,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1726,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1727,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1728,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1729,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1731,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1732,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1733,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1734,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1735,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1736,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1737,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1738,ANGELICA ARDOVINO,3.0,MOVIMENTO CINQUE STELLE 2050,13
1739,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1740,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1741,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1742,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1743,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1744,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1745,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1746,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1747,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1748,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1749,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1750,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1751,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1752,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1753,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1754,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1756,ANGELICA ARDOVINO,1.0,MOVIMENTO CINQUE STELLE 2050,13
1758,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1759,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1760,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1761,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1763,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1937,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1938,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1939,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1940,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1941,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1942,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1943,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1944,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1945,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1946,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1947,ANGELICA ARDOVINO,0.0,MOVIMENTO CINQUE STELLE 2050,13
1273,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1722,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1723,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1724,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1725,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1726,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1727,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1728,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1729,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1731,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1732,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1733,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1734,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1735,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1736,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1737,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1738,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1739,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1740,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1741,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1742,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1743,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1744,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1745,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1746,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1747,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1748,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1749,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1750,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1751,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1752,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1753,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1754,VALERIO BANDINI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1756,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1758,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1759,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1760,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1761,VALERIO BANDINI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1763,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1937,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1938,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1939,VALERIO BANDINI,2.0,MOVIMENTO CINQUE STELLE 2050,13
1940,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1941,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1942,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1943,VALERIO BANDINI,1.0,MOVIMENTO CINQUE STELLE 2050,13
1944,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1945,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1946,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1947,VALERIO BANDINI,0.0,MOVIMENTO CINQUE STELLE 2050,13
1273,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1722,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1723,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1724,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1725,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1726,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1727,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1728,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1729,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1731,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1732,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1733,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1734,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1735,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1736,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1737,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1738,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1739,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1740,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1741,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1742,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1743,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1744,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1745,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1746,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1747,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1748,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1749,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1750,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1751,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1752,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1753,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1754,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1756,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1758,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1759,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1760,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1761,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1763,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1937,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1938,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1939,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1940,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1941,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1942,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1943,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1944,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1945,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1946,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1947,SABRINA BEVILACQUA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1273,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1722,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1723,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1724,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1725,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1726,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1727,SIMONA GUERRA,1.0,MOVIMENTO CINQUE STELLE 2050,13
1728,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1729,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1731,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1732,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1733,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1734,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1735,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1736,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1737,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1738,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1739,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1740,SIMONA GUERRA,1.0,MOVIMENTO CINQUE STELLE 2050,13
1741,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1742,SIMONA GUERRA,1.0,MOVIMENTO CINQUE STELLE 2050,13
1743,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1744,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1745,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1746,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
1747,SIMONA GUERRA,0.0,MOVIMENTO CINQUE STELLE 2050,13
