LISTA,CANDIDATO
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIO SALVITTI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,SANDRO TARABORRELLI
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,CLAUDIO TESTA
RINASCIMENTO SGARBI MICHETTI SINDACO CAMBIAMO ROMA,GIULIA VOLPI
SINISTRA CIVICA ECOLOGISTA,LUIGI CAGNAZZO
SINISTRA CIVICA ECOLOGISTA,VITTORIO BONANNI
SINISTRA CIVICA ECOLOGISTA,SUSANNA CROSTELLA
SINISTRA CIVICA ECOLOGISTA,DIANA DATOLA
SINISTRA CIVICA ECOLOGISTA,IOLE DE ANGELIS
SINISTRA CIVICA ECOLOGISTA,GIUSEPPINO DI PERSIO
SINISTRA CIVICA ECOLOGISTA,EMANUELE GALEOTTI
SINISTRA CIVICA ECOLOGISTA,SARA GRAZIOSI
SINISTRA CIVICA ECOLOGISTA,FRANCESCO MAIETTA
SINISTRA CIVICA ECOLOGISTA,HENRY MKAHEL
SINISTRA CIVICA ECOLOGISTA,VIVIANA ANNA GELTRUDE MANFREDI
SINISTRA CIVICA ECOLOGISTA,CRISTINA MATTIELLO
SINISTRA CIVICA ECOLOGISTA,CARMINE MONACO
SINISTRA CIVICA ECOLOGISTA,ADDOLORATA PASTORE
SINISTRA CIVICA ECOLOGISTA,ANGELO PERRI
SINISTRA CIVICA ECOLOGISTA,LEONARDO SORRENTINO
SINISTRA CIVICA ECOLOGISTA,MAURIZIO SOVERCHIA
DEMOS DEMOCRAZIA SOLIDALE,MASSIMO MORETTI
DEMOS DEMOCRAZIA SOLIDALE,SIMONETTA ANGELUCCI
DEMOS DEMOCRAZIA SOLIDALE,ANALIZA CEPILLO BUENO
DEMOS DEMOCRAZIA SOLIDALE,FABIO CITERNESI
DEMOS DEMOCRAZIA SOLIDALE,DANIELA DELLE MONACHE
DEMOS DEMOCRAZIA SOLIDALE,ELIDA DI GENNARO
DEMOS DEMOCRAZIA SOLIDALE,MIRKO D'ONOFRIO
DEMOS DEMOCRAZIA SOLIDALE,SAADIA FATTOUKI
DEMOS DEMOCRAZIA SOLIDALE,FABRIZIO FORNO
DEMOS DEMOCRAZIA SOLIDALE,REBECCA LINGUANTI
DEMOS DEMOCRAZIA SOLIDALE,ERMANNO LOMBARDO
DEMOS DEMOCRAZIA SOLIDALE,GABRIELE MARINUCCI
DEMOS DEMOCRAZIA SOLIDALE,IVANA MASCARO
DEMOS DEMOCRAZIA SOLIDALE,ANDREA MASULLO
DEMOS DEMOCRAZIA SOLIDALE,SILVIA MAURO
DEMOS DEMOCRAZIA SOLIDALE,ANTONIO PALMA
DEMOS DEMOCRAZIA SOLIDALE,LAURA PANFILI
DEMOS DEMOCRAZIA SOLIDALE,FLAVIO ROBUSTELLI
DEMOS DEMOCRAZIA SOLIDALE,MASSIMILIANO TECCE
DEMOS DEMOCRAZIA SOLIDALE,GIANCARLO TURCO
DEMOS DEMOCRAZIA SOLIDALE,ANTARES MORENO VALENTI
DEMOS DEMOCRAZIA SOLIDALE,MIRELLA ZAGARIA
LISTA CIVICA GUALTIERI SINDACO,ARIANNA UGOLINI
LISTA CIVICA GUALTIERI SINDACO,GIANLUCA BARGIACCHI
LISTA CIVICA GUALTIERI SINDACO,FRANCESCA BELPERIO
LISTA CIVICA GUALTIERI SINDACO,MAURIZIO BONADIES
LISTA CIVICA GUALTIERI SINDACO,ALESSANDRA CALANDRA
LISTA CIVICA GUALTIERI SINDACO,LUCIANO CAVALLI
LISTA CIVICA GUALTIERI SINDACO,LUCA CHIESI
LISTA CIVICA GUALTIERI SINDACO,SIMONE COLAFRANCESCHI
LISTA CIVICA GUALTIERI SINDACO,GIANNA COSTANTINI
LISTA CIVICA GUALTIERI SINDACO,FRANCESCO DI MARTINO
LISTA CIVICA GUALTIERI SINDACO,DAVIDE FEDERICI
LISTA CIVICA GUALTIERI SINDACO,PAOLA FERRACCI
LISTA CIVICA GUALTIERI SINDACO,SARA MARTORANO
LISTA CIVICA GUALTIERI SINDACO,DIANA MASSARI
LISTA CIVICA GUALTIERI SINDACO,FABIO MILANI
LISTA CIVICA GUALTIERI SINDACO,FABIO PIERONI
LISTA CIVICA GUALTIERI SINDACO,SABINA RICCI
LISTA CIVICA GUALTIERI SINDACO,SIMONETTA TROMBETTA
LISTA CIVICA GUALTIERI SINDACO,FRANCESCO VENTRE
PD PARTITO DEMOCRATICO,MARIO ARVIZZIGNO
PD PARTITO DEMOCRATICO,MARTINA BORDI
PD PARTITO DEMOCRATICO,GIOVANNI BRAMANTE
PD PARTITO DEMOCRATICO,SIMONE DI ROCCO
PD PARTITO DEMOCRATICO,ANGELA LIDIA FANARA
PD PARTITO DEMOCRATICO,VINCENZO MARIA FARGIONE
PD PARTITO DEMOCRATICO,MARTA FELICIANGELI
PD PARTITO DEMOCRATICO,ENRICO GANDOLFI
PD PARTITO DEMOCRATICO,GIOVANNI GEROMETTA
PD PARTITO DEMOCRATICO,CINZIA GIARDINI
PD PARTITO DEMOCRATICO,ENRICO GRANATA
PD PARTITO DEMOCRATICO,Lucia Lidia GUZMAN
PD PARTITO DEMOCRATICO,MARCELLO IACOBELLI
PD PARTITO DEMOCRATICO,MARIA VIRGINIA IGNESTI
PD PARTITO DEMOCRATICO,MASSIMILIANO MARCUCCI
PD PARTITO DEMOCRATICO,SABINA MELIS
PD PARTITO DEMOCRATICO,TONY MELE
PD PARTITO DEMOCRATICO,ANTONIO PASSARETTA
PD PARTITO DEMOCRATICO,ARIANNA QUARTA
PD PARTITO DEMOCRATICO,CLAUDIO RIPICCINI
PD PARTITO DEMOCRATICO,GIOVANNI SATRIANO
PD PARTITO DEMOCRATICO,DAVID SBARDELLA
PD PARTITO DEMOCRATICO,PIERMARCO VENDITTI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,GIORGIO GIANNINI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,JASMIN ABO LOHA
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,LUCIANO ALIVERNINI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,MASSIMILIANO ARIONE
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,DONATELLA BARBINI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,LAURA BUTTARI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,ALESSANDRA CANCILA
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,CARMINE DEL SORBO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,VALERIA DE PETRIS
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,GIORGIO DE SANTIS
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,FRANCESCA FIORETTI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,ANGELA GIASSI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,LORENZO IANIRO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,BARBARA MANARA
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,DANIELE MANCINI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,MARTA MARTIRIGGIANO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,DANIELA PATTI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,ANTONIO PIEDEPALUMBO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,ANDREA PISANO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,MICHELE SANGIOVANNI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,FLAVIA SCIFONI
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,GUIDO SILIPO
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,MARISTELLA URRU
AURELIO IN COMUNE - EUROPA VERDE ECOLOGISTA - ROMA FUTURA,CARMELA VERACCHI
